"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009165","GO:0009165","nucleotide biosynthetic process","108/3045","468/20876",5.11909826684168e-07,1.05072773400174e-05,7.2054244160808e-06,"AT3G26650/AT2G23420/AT1G47128/AT4G32520/AT5G62650/AT1G78380/AT3G07800/AT1G16300/AT1G26630/AT2G37690/AT1G53240/AT3G51260/AT1G07890/AT1G60810/AT5G56350/AT4G25240/AT3G27740/AT5G42740/AT3G57150/AT3G61240/AT5G08610/AT1G32230/AT4G34180/AT2G44530/AT1G79550/AT4G31300/AT4G38630/AT1G08830/AT1G42970/AT1G12270/AT2G35040/AT3G55160/AT3G58660/AT4G32720/AT2G34260/AT5G53290/AT2G36530/AT3G21070/AT1G12000/AT4G26900/AT5G17020/AT1G28395/AT5G27330/AT5G60360/AT2G05710/AT1G11910/AT5G67500/AT4G39090/AT3G04120/AT5G63680/AT4G35850/AT2G42910/AT2G38280/AT5G23300/AT2G27020/AT5G47435/AT2G27840/AT1G73590/AT3G10690/AT2G13560/AT5G23540/AT3G23580/AT1G10670/AT1G16870/AT1G56450/AT4G23100/AT5G23880/AT5G02050/AT5G39840/AT2G30970/AT4G11140/AT5G65860/AT3G11710/AT1G61580/AT1G64880/AT1G26460/AT2G40660/AT1G66520/AT4G24830/AT1G11840/AT1G24310/AT1G54270/AT3G52880/AT3G09720/AT5G62350/AT1G79470/AT2G31240/AT3G03960/AT4G05410/AT2G32170/AT3G13160/AT1G23190/AT3G60820/AT5G13420/AT3G59670/AT2G36010/AT4G24190/AT4G29040/AT3G22890/AT3G06930/AT2G24200/AT3G09630/AT1G27450/AT5G40870/AT1G56110/AT2G47470/AT4G25880/AT2G18330",108
"GO:0009639","GO:0009639","response to red or far red light","97/3045","411/20876",6.6408875156254e-07,1.2965927942093e-05,8.89145786751898e-06,"AT3G26650/AT2G41620/AT1G25350/AT2G28290/AT2G34710/AT1G69530/AT4G19230/AT2G06210/AT5G23060/AT2G37970/AT2G42810/AT4G10180/AT3G06670/AT4G36880/AT2G46790/AT2G44950/AT3G06910/AT4G08920/AT5G08650/AT4G38740/AT4G33650/AT1G67090/AT2G02850/AT5G57390/AT1G80360/AT2G38560/AT5G24120/AT5G15960/AT1G42970/AT1G12270/AT4G32720/AT1G03630/AT4G22890/AT1G79810/AT2G37990/AT4G28880/AT5G20320/AT5G51810/AT3G22170/AT1G02400/AT4G35850/AT5G64680/AT2G38280/AT1G80010/AT5G12410/AT2G21650/AT5G35910/AT4G15900/AT5G13960/AT5G60600/AT1G73590/AT1G69935/AT2G26590/AT2G32250/AT5G23540/AT5G14250/AT1G51710/AT1G32870/AT1G79730/AT2G44270/AT5G23880/AT1G22770/AT5G67030/AT5G08130/AT1G76500/AT2G40100/AT5G46210/AT4G11140/AT3G27690/AT3G11710/AT5G63110/AT2G40700/AT3G61850/AT2G40660/AT3G20490/AT3G54720/AT5G17270/AT5G27540/AT2G26670/AT1G68010/AT4G04770/AT1G76320/AT3G03960/AT1G52320/AT4G28860/AT2G21150/AT2G45490/AT3G27670/AT2G34780/AT3G55370/AT5G24470/AT1G63970/AT1G32060/AT5G02810/AT2G05100/AT3G22380/AT5G06460",97
"GO:0080129","GO:0080129","proteasome core complex assembly","40/3045","126/20876",7.90236203320479e-07,1.4542162776047e-05,9.97236975273152e-06,"AT5G11520/AT1G27980/AT1G78380/AT3G09270/AT3G51260/AT3G47810/AT1G07890/AT3G17000/AT2G42790/AT2G31260/AT2G29470/AT4G31300/AT4G38630/AT1G09100/AT3G22200/AT1G17170/AT3G16480/AT2G05710/AT1G77770/AT5G48180/AT2G27020/AT4G39850/AT5G23540/AT1G56450/AT5G40580/AT3G04460/AT1G20200/AT3G06860/AT5G58290/AT1G76150/AT3G08580/AT2G30110/AT3G60820/AT4G29040/AT2G02390/AT3G05630/AT2G33150/AT1G04810/AT3G08690/AT3G11270",40
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","112/3045","496/20876",9.89108073883046e-07,1.74017805086457e-05,1.19333686646618e-05,"AT3G26650/AT1G73500/AT3G17810/AT5G53350/AT1G47128/AT5G38710/AT1G78380/AT1G16300/AT1G26630/AT5G64370/AT4G34890/AT1G53240/AT5G19400/AT3G51260/AT1G19300/AT1G71480/AT4G13250/AT1G07890/AT5G56350/AT2G44950/AT5G42740/AT2G22240/AT4G22920/AT1G08370/AT1G32230/AT5G25060/AT4G34180/AT1G79550/AT4G31300/AT4G38630/AT1G08830/AT4G30530/AT3G59760/AT1G42970/AT3G27925/AT2G36530/AT1G17745/AT1G72650/AT1G12000/AT5G60360/AT3G26580/AT2G05710/AT1G65670/AT4G12060/AT1G11910/AT5G67500/AT4G39090/AT3G04120/AT1G68830/AT1G16540/AT5G63680/AT3G22170/AT3G13110/AT5G49930/AT1G05620/AT2G27020/AT4G35580/AT1G26110/AT5G18860/AT5G04900/AT2G13560/AT3G13340/AT5G23540/AT1G49500/AT1G56450/AT4G23100/AT2G22090/AT5G36160/AT3G44880/AT2G20630/AT4G13830/AT1G54490/AT2G19570/AT1G27320/AT4G37000/AT2G38800/AT4G11560/AT5G43150/AT1G11840/AT1G54270/AT2G20920/AT3G52880/AT1G18950/AT4G11960/AT2G26670/AT1G54100/AT5G62350/AT1G07990/AT5G05200/AT1G12050/AT2G25740/AT1G23190/AT3G60820/AT5G55600/AT5G13420/AT5G13800/AT1G16840/AT4G24190/AT4G29040/AT3G05210/AT1G73750/AT3G22890/AT2G15900/AT2G02390/AT2G24200/AT5G14970/AT5G37370/AT5G42650/AT1G27450/AT5G63960/AT2G47470/AT1G11190",112
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","48/3045","165/20876",1.18543950278831e-06,1.9565862308908e-05,1.34173999067629e-05,"AT5G58350/AT1G78380/AT4G30490/AT5G57660/AT2G37970/AT2G42810/AT2G29650/AT2G46790/AT2G36990/AT4G08920/AT3G17000/AT4G38740/AT1G32940/AT1G64150/AT2G30550/AT4G25380/AT1G08830/AT5G24120/AT5G15960/AT2G33700/AT5G54730/AT4G28880/AT1G05680/AT5G63870/AT3G22170/AT4G20260/AT3G17770/AT1G32870/AT5G45900/AT3G27690/AT3G62590/AT5G13080/AT3G59220/AT3G16785/AT2G26670/AT1G68010/AT2G28190/AT4G28860/AT5G13730/AT2G34500/AT1G66280/AT1G64660/AT3G05630/AT3G53920/AT1G79410/AT2G42690/AT5G02810/AT2G01830",48
"GO:0104004","GO:0104004","cellular response to environmental stimulus","48/3045","165/20876",1.18543950278831e-06,1.9565862308908e-05,1.34173999067629e-05,"AT5G58350/AT1G78380/AT4G30490/AT5G57660/AT2G37970/AT2G42810/AT2G29650/AT2G46790/AT2G36990/AT4G08920/AT3G17000/AT4G38740/AT1G32940/AT1G64150/AT2G30550/AT4G25380/AT1G08830/AT5G24120/AT5G15960/AT2G33700/AT5G54730/AT4G28880/AT1G05680/AT5G63870/AT3G22170/AT4G20260/AT3G17770/AT1G32870/AT5G45900/AT3G27690/AT3G62590/AT5G13080/AT3G59220/AT3G16785/AT2G26670/AT1G68010/AT2G28190/AT4G28860/AT5G13730/AT2G34500/AT1G66280/AT1G64660/AT3G05630/AT3G53920/AT1G79410/AT2G42690/AT5G02810/AT2G01830",48
"GO:0002252","GO:0002252","immune effector process","69/3045","280/20876",5.55989124778695e-06,7.94766597116688e-05,5.45015655210694e-05,"AT4G15975/AT2G28290/AT5G23570/AT2G46500/AT3G61670/AT2G22240/AT5G37680/AT2G01820/AT4G18880/AT2G33860/AT1G54610/AT4G08310/AT3G14980/AT3G50260/AT1G67720/AT2G33710/AT1G16680/AT5G47230/AT5G20320/AT1G15940/AT2G03280/AT5G13960/AT5G35930/AT1G51820/AT3G26932/AT5G49520/AT5G47630/AT2G23320/AT5G48600/AT1G33060/AT5G23880/AT2G27040/AT5G66070/AT2G43710/AT1G76600/AT1G67140/AT1G05460/AT1G79950/AT1G54490/AT3G20420/AT2G16900/AT5G25930/AT3G19580/AT2G42620/AT5G62410/AT1G10180/AT1G80070/AT2G47230/AT3G13790/AT2G34600/AT4G02680/AT4G17230/AT5G13000/AT1G05575/AT1G63640/AT3G11660/AT4G11130/AT3G18910/AT5G46420/AT4G22530/AT4G37510/AT5G43810/AT1G63470/AT5G40870/AT4G31800/AT4G20860/AT3G05020/AT5G63960/AT1G15310",69
"GO:0006979","GO:0006979","response to oxidative stress","107/3045","486/20876",5.77020613682107e-06,8.17530975668188e-05,5.60626455584944e-05,"AT3G62770/AT5G16970/AT3G05970/AT1G78380/AT1G21520/AT4G34890/AT1G16030/AT2G47000/AT1G07890/AT1G19020/AT5G17000/AT2G22240/AT4G08920/AT5G24770/AT1G53540/AT5G03160/AT3G47990/AT5G12030/AT1G32230/AT4G32190/AT5G16980/AT4G25380/AT1G08830/AT2G29450/AT3G07150/AT5G44650/AT3G22200/AT2G40000/AT5G59080/AT1G31170/AT3G17790/AT4G35090/AT4G08940/AT2G39800/AT4G08230/AT1G13340/AT2G05710/AT5G54660/AT4G12400/AT3G04120/AT1G05680/AT1G12520/AT1G16540/AT5G59420/AT2G06530/AT2G04795/AT2G47180/AT1G09080/AT5G13650/AT5G07460/AT1G19570/AT2G21195/AT5G04890/AT1G03070/AT3G46930/AT4G37610/AT2G46240/AT5G12020/AT5G27600/AT4G23100/AT2G27140/AT2G44270/AT1G22770/AT1G76080/AT5G38895/AT2G42680/AT3G01420/AT1G27320/AT2G29500/AT5G59820/AT5G10170/AT3G47450/AT3G25530/AT2G16900/AT5G47650/AT1G56345/AT5G37670/AT5G64510/AT1G54100/AT4G23190/AT1G71860/AT4G04770/AT5G44790/AT2G21640/AT2G31240/AT2G28190/AT4G21830/AT1G52560/AT2G01980/AT3G50920/AT1G49300/AT1G03190/AT4G16660/AT4G12570/AT5G26860/AT4G24190/ATMG01190/AT5G07340/AT3G23910/AT1G65040/AT1G20630/AT1G78420/AT1G75280/AT1G77510/AT3G08040/AT1G09210/AT4G29330",107
"GO:0042546","GO:0042546","cell wall biogenesis","81/3045","347/20876",8.31879851391306e-06,0.000114813762248059,7.87341819420265e-05,"AT2G33100/AT5G08450/AT1G70500/AT1G28470/AT4G35350/AT1G19300/AT2G44950/AT3G47990/AT5G48920/AT1G75500/AT5G60020/AT5G25060/AT4G33450/AT1G70370/AT4G22680/AT3G27200/AT1G51720/AT3G15050/AT4G37940/AT5G60720/AT3G58350/AT5G15400/AT5G44030/AT1G58370/AT5G59700/AT2G03200/AT5G40890/AT5G12870/AT4G28500/AT5G15630/AT2G01460/AT1G47410/AT5G18620/AT5G24360/AT3G55340/AT1G68560/AT4G36360/AT1G17950/AT5G58520/AT1G55850/AT1G10570/AT1G60220/AT5G01360/AT5G42080/AT5G40020/AT4G08160/AT1G27900/AT1G43790/AT4G27435/AT3G62020/AT3G21430/AT1G54490/AT1G08620/AT5G19870/AT3G25140/AT1G74960/AT5G51500/AT1G63490/AT5G58980/AT2G38080/AT5G19480/AT5G60160/AT3G52900/AT4G23920/AT5G54690/AT4G20060/AT1G12260/AT1G49950/AT1G54340/AT1G05560/AT3G50220/AT3G06550/AT1G78580/AT2G16980/AT3G27670/AT1G28440/AT4G32880/AT3G18660/AT5G03260/AT3G08040/AT5G18830",81
"GO:0051788","GO:0051788","response to misfolded protein","49/3045","182/20876",1.00912706059078e-05,0.000135195457284272,9.27110437210268e-05,"AT5G11520/AT1G27980/AT1G78380/AT3G09270/AT2G47000/AT3G51260/AT3G47810/AT1G07890/AT3G20060/AT3G17000/AT2G42790/AT5G65110/AT2G31260/AT2G29470/AT4G31300/AT4G38630/AT1G09100/AT3G22200/AT1G17170/AT3G15180/AT3G16480/AT2G05710/AT1G77770/AT5G48180/AT2G27020/AT2G03430/AT4G39850/AT5G23540/AT4G14800/AT1G56450/AT5G40580/AT2G20580/AT3G04460/AT1G20200/AT3G06860/AT5G58290/AT1G76150/AT3G08580/AT2G30110/AT3G60820/AT5G56150/AT3G53970/AT4G29040/AT2G02390/AT3G05630/AT2G33150/AT1G04810/AT3G08690/AT3G11270",49
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","103/3045","479/20876",2.42369372503977e-05,0.000293964670741566,0.000201587923063515,"AT1G73500/AT1G76520/AT3G02050/AT4G01850/AT1G55670/AT5G23060/AT1G19300/AT1G60810/AT5G17920/AT3G11280/AT4G38740/AT5G46700/AT1G07320/AT4G15260/AT5G01220/AT4G27180/AT3G50820/AT5G13760/AT1G09840/AT5G51820/AT4G08310/AT3G59760/AT1G42970/AT3G54080/AT1G03630/AT3G27925/AT2G14750/AT5G13980/AT1G12000/AT1G80680/AT3G09900/AT5G08415/AT3G45160/AT4G36810/AT2G37460/AT3G13110/AT1G22790/AT3G47470/AT5G12410/AT1G33110/AT5G60600/AT4G15560/AT5G03430/AT5G10180/AT2G30920/AT2G18950/AT1G10670/AT4G23100/AT5G54770/AT1G33060/AT3G02870/AT1G55360/AT3G06510/AT5G20980/AT4G27520/AT3G27820/AT1G67830/AT2G43710/AT4G04830/AT5G66570/AT5G04620/AT5G14500/AT2G42220/AT1G74960/AT2G27680/AT3G50685/AT1G51340/AT5G58330/AT3G25530/AT1G12140/ATCG01050/AT1G11840/AT1G62570/AT4G37200/AT2G25450/AT1G68010/AT4G33010/AT4G37800/AT1G48230/AT5G62790/AT4G02680/AT5G02790/AT1G12230/AT3G16200/AT3G16470/AT3G26450/AT3G22890/AT4G04610/AT3G09820/AT3G22460/AT3G10370/AT1G63970/AT5G42650/AT4G33030/AT5G57330/AT1G69870/AT5G40870/AT1G32060/AT2G31670/AT2G42690/AT3G54900/AT4G23670/AT2G43750",103
"GO:0006865","GO:0006865","amino acid transport","62/3045","255/20876",2.51417624828569e-05,0.000302646328834992,0.000207541418833556,"AT5G26340/AT5G65870/AT1G76520/AT5G63850/AT5G16970/AT3G43270/AT1G74010/AT2G47000/AT3G55270/AT3G18830/AT5G65990/AT5G56350/AT5G17000/AT5G15240/AT3G56200/AT2G17760/AT4G02570/AT1G09070/AT5G12010/AT2G01470/AT4G08940/AT3G20500/AT1G44800/AT3G30390/AT1G76930/AT1G65690/AT5G11210/AT4G21120/AT1G21010/AT1G24350/AT3G21220/AT1G51820/AT2G39380/AT3G05500/AT3G04070/AT5G49520/AT4G15610/AT5G24920/AT5G54300/AT5G23810/AT5G03030/AT5G59510/AT2G39890/AT1G47670/AT4G26200/AT5G09220/AT5G58290/AT5G01240/AT3G13790/AT2G30110/AT5G02170/AT4G03550/AT1G30700/AT3G21690/AT4G34230/AT5G20910/AT5G51640/AT3G10370/AT1G79410/AT5G49630/AT4G20860/AT3G04010",62
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","27/3045","85/20876",4.60135658025844e-05,0.000526197991785268,0.000360843226557109,"AT1G51420/AT4G18360/AT4G23450/AT1G28470/AT5G13820/AT2G44950/AT1G32230/AT5G25060/AT4G33150/AT4G33240/AT1G03770/AT2G03200/AT1G80010/AT1G10570/AT1G60220/AT1G61850/AT2G48070/AT1G67140/AT1G08620/AT5G23390/AT3G47450/AT1G63490/AT5G24320/AT3G50530/AT1G02220/AT5G12430/AT5G18830",27
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","82/3045","369/20876",4.83836287282257e-05,0.000545508377421756,0.0003740854319017,"AT3G26650/AT1G47128/AT1G78380/AT1G16300/AT1G26630/AT2G37690/AT1G53240/AT3G51260/AT1G07890/AT1G60810/AT5G56350/AT3G27740/AT5G42740/AT5G08610/AT1G32230/AT4G34180/AT1G79550/AT4G31300/AT4G38630/AT1G08830/AT1G42970/AT2G35040/AT3G58660/AT4G32720/AT2G34260/AT2G36530/AT1G12000/AT4G26900/AT5G60360/AT2G05710/AT1G11910/AT5G67500/AT4G39090/AT3G04120/AT5G63680/AT4G35850/AT2G42910/AT5G23300/AT2G27020/AT5G47435/AT3G10690/AT2G13560/AT5G23540/AT3G23580/AT1G10670/AT1G16870/AT1G56450/AT4G23100/AT5G23880/AT5G02050/AT5G39840/AT2G30970/AT4G11140/AT1G64880/AT1G26460/AT2G40660/AT1G66520/AT1G11840/AT1G24310/AT1G54270/AT3G52880/AT3G09720/AT5G62350/AT1G79470/AT2G31240/AT3G03960/AT4G05410/AT3G13160/AT1G23190/AT3G60820/AT5G13420/AT4G24190/AT4G29040/AT3G22890/AT3G06930/AT2G24200/AT3G09630/AT1G27450/AT5G40870/AT1G56110/AT2G47470/AT2G18330",82
"GO:0009108","GO:0009108","coenzyme biosynthetic process","77/3045","343/20876",5.67910257034341e-05,0.000635821203854531,0.000436017959578077,"AT3G26650/AT2G23420/AT1G47128/AT4G01850/AT1G78380/AT1G16300/AT1G26630/AT1G53240/AT3G51260/AT3G60880/AT1G07890/AT1G60810/AT5G56350/AT5G42740/AT2G21940/AT2G30200/AT1G32230/AT4G34180/AT1G79550/AT4G31300/AT5G48840/AT4G38630/AT2G46750/AT1G08830/AT1G42970/AT1G01290/AT4G00620/AT1G18870/AT2G36530/AT3G21070/AT1G12000/AT5G60360/AT2G05710/AT5G08415/AT1G11910/AT5G67500/AT4G39090/AT3G04120/AT5G63680/AT2G27020/AT5G60600/AT4G15560/AT2G13560/AT2G30920/AT5G23540/AT2G18950/AT1G10670/AT1G56450/AT4G23100/AT3G02870/AT2G43710/AT5G04620/AT4G26850/AT1G74960/AT2G27680/AT1G11840/AT2G31955/AT1G54270/AT3G52880/AT3G47930/AT4G33010/AT5G62350/AT5G62790/AT1G23190/AT3G60820/AT5G13420/AT4G24190/AT4G29040/AT3G22890/AT1G06570/AT2G24200/AT1G49530/AT1G63970/AT5G42650/AT1G27450/AT2G47470/AT2G43750",77
"GO:0009830","GO:0009830","cell wall modification involved in abscission","9/3045","15/20876",6.40114614520605e-05,0.000688750484366762,0.000472314510795577,"AT3G08860/AT4G32810/AT4G01430/AT3G55890/AT3G07970/AT3G60140/AT3G01420/AT1G17020/AT5G53820",9
"GO:0044277","GO:0044277","cell wall disassembly","9/3045","15/20876",6.40114614520605e-05,0.000688750484366762,0.000472314510795577,"AT3G08860/AT4G32810/AT4G01430/AT3G55890/AT3G07970/AT3G60140/AT3G01420/AT1G17020/AT5G53820",9
"GO:0006914","GO:0006914","autophagy","24/3045","73/20876",6.45300266427322e-05,0.000688750484366762,0.000472314510795577,"AT3G62770/AT4G23450/AT5G10650/AT2G27830/AT2G31260/AT4G21980/AT3G51090/AT3G43230/AT5G41350/AT5G24360/AT4G30510/AT5G61500/AT4G04620/AT5G38895/AT5G45900/AT3G51130/AT3G15580/AT1G10170/AT5G49690/AT3G61710/AT4G17250/AT4G29420/AT1G02750/AT3G59950",24
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","24/3045","73/20876",6.45300266427322e-05,0.000688750484366762,0.000472314510795577,"AT3G62770/AT4G23450/AT5G10650/AT2G27830/AT2G31260/AT4G21980/AT3G51090/AT3G43230/AT5G41350/AT5G24360/AT4G30510/AT5G61500/AT4G04620/AT5G38895/AT5G45900/AT3G51130/AT3G15580/AT1G10170/AT5G49690/AT3G61710/AT4G17250/AT4G29420/AT1G02750/AT3G59950",24
"GO:0006972","GO:0006972","hyperosmotic response","59/3045","250/20876",9.5674672141956e-05,0.000917216467660309,0.000628986341279925,"AT1G74950/AT1G47128/AT1G28480/AT5G13820/AT2G47000/AT1G53240/AT3G51260/AT2G46500/AT1G07890/AT1G80160/AT3G57530/AT5G24770/AT5G59220/AT5G12030/AT1G32230/AT4G34180/AT3G14050/AT5G11530/AT4G31300/AT4G38630/AT3G20290/AT2G46680/AT1G73480/AT5G44650/AT3G50260/AT2G39800/AT5G60360/AT2G05710/AT1G11910/AT4G39090/AT3G04120/AT1G05680/AT1G16540/AT2G27020/AT5G49480/AT5G46180/AT2G13560/AT5G23540/AT2G47190/AT4G36990/AT5G59820/AT4G27410/AT3G19580/AT1G57870/AT5G27520/AT4G18890/AT5G62350/AT2G34600/AT1G01720/AT3G15500/AT4G24190/AT3G22890/AT4G30960/AT5G51640/AT2G24200/AT3G09940/AT3G05640/AT5G50720/AT3G28210",59
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","34/3045","122/20876",0.000104226500724929,0.000981568398003593,0.000673116038737465,"AT2G41620/AT1G25350/AT2G28290/AT2G34710/AT5G49450/AT2G44950/AT3G47990/AT4G33650/AT2G02850/AT5G57390/AT1G09100/AT2G38560/AT1G08830/AT5G24800/AT5G20320/AT1G16540/AT4G20260/AT2G38280/AT5G12410/AT4G15900/AT5G14250/AT5G67030/AT1G76500/AT5G46210/AT4G11140/AT1G27320/AT3G20490/AT5G27540/AT2G28190/AT2G21150/AT1G78580/AT3G27670/AT2G34780/AT2G01830",34
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","71/3045","317/20876",0.000116511355993385,0.00106000542016971,0.000726904666975909,"AT5G63560/AT1G73500/AT1G72680/AT3G02050/AT1G15950/AT4G23690/AT3G44550/AT5G60020/AT1G22640/AT5G01220/AT3G50820/AT5G51820/AT4G37970/AT1G03630/AT4G01070/AT3G27925/AT2G14750/AT1G76490/AT3G45160/AT4G36810/AT2G37460/AT1G04220/AT1G01120/AT3G13110/AT1G71030/AT1G80820/AT5G03430/AT5G10180/AT4G23100/AT3G02870/AT3G06510/AT4G27520/AT3G27820/AT5G58860/AT1G67830/AT1G62660/AT5G48930/AT1G78680/AT2G27680/AT3G50685/AT1G51340/AT5G58330/AT1G09480/AT1G12140/AT5G22500/AT2G38080/ATCG01050/AT1G62570/AT1G55210/AT3G44540/AT4G37200/AT2G25450/AT5G23190/AT4G37800/AT5G62790/AT5G02790/AT5G13420/AT4G34230/AT3G22890/AT4G04610/AT3G10370/AT1G79270/AT5G42650/AT5G57330/AT1G69870/AT2G31670/AT3G11430/AT1G02050/AT2G42690/AT3G54900/AT2G43750",71
"GO:0072594","GO:0072594","establishment of protein localization to organelle","99/3045","477/20876",0.000142373910333184,0.00127341134325937,0.000873248976639285,"AT3G62770/AT1G15950/AT5G42150/AT4G34370/AT5G19590/AT5G53860/AT2G24820/AT4G03320/AT1G71480/AT1G70200/AT3G47810/AT2G28800/AT5G58060/AT4G33650/AT1G32230/AT2G17670/AT4G34180/AT4G26600/AT4G38630/AT3G20290/AT4G33200/AT1G03530/AT5G05000/AT1G27390/AT1G09070/AT4G02400/AT5G47040/AT2G27600/AT2G47980/AT3G57660/AT4G32720/AT5G53290/AT1G79810/AT1G80680/AT2G37990/AT1G11910/AT2G01600/AT3G56990/AT2G26350/AT1G16540/AT1G63900/AT5G27150/AT5G64680/AT2G36670/AT2G28900/AT5G15550/ATCG01130/AT1G06720/AT3G51790/AT4G32760/AT5G50920/AT3G01800/AT5G23540/AT5G16715/AT5G61500/AT1G58030/AT3G09760/AT3G63490/AT4G35860/AT5G16520/AT4G11140/AT1G27320/AT3G54660/AT2G45660/AT3G04460/AT2G40700/AT5G08470/AT4G15810/AT1G29400/AT1G24310/AT1G80245/AT5G17270/AT5G15810/AT5G60160/AT5G27540/AT5G62810/AT3G61710/AT1G28200/AT1G79470/AT1G14400/AT2G44100/AT5G66810/AT2G14720/AT2G01980/AT4G05410/AT3G06480/AT3G17020/AT5G11450/AT2G15290/AT4G23750/AT3G60600/AT5G01590/AT1G01550/AT5G58590/AT2G24200/AT4G30930/AT1G15310/AT2G39725/AT3G54300",99
"GO:2000241","GO:2000241","regulation of reproductive process","90/3045","428/20876",0.000175004595154039,0.00153105113028206,0.00104992690679127,"AT2G41620/AT1G25350/AT2G28290/AT1G72250/AT2G34710/AT2G06210/AT3G56900/AT4G16280/AT2G44950/AT4G33650/AT5G13290/AT2G02850/AT5G57390/AT5G11530/AT2G38560/AT2G32590/AT4G02400/AT5G23150/AT5G49160/AT1G80680/AT1G14620/AT3G19980/AT5G07290/AT1G25580/AT2G37990/AT5G20320/AT2G42890/AT4G35850/AT2G38280/AT5G12410/AT5G44190/AT5G62000/AT2G19670/AT4G15900/AT4G31820/AT1G06220/AT5G14250/AT1G10670/AT3G04610/AT1G79730/AT5G48600/AT5G22290/AT2G27040/AT1G22770/AT1G04870/AT1G76500/AT5G46210/AT4G11140/AT1G27320/AT1G07430/AT3G20740/AT5G12180/AT2G45660/AT5G13790/AT1G26190/AT2G40660/AT5G62410/AT2G30140/AT1G29400/AT3G20490/AT3G54720/AT1G08260/AT5G65050/AT3G54340/AT5G17270/AT3G57390/AT1G59540/AT5G27540/AT3G02210/AT3G03960/AT1G14400/AT2G21150/AT3G13160/AT2G07170/AT5G51660/AT1G08130/AT1G19850/AT3G27670/AT2G34780/AT2G36010/AT3G42660/AT1G63640/AT3G06930/AT1G63470/AT4G04885/AT1G28520/AT1G30330/AT5G63960/AT1G69770/AT2G18330",90
"GO:0010087","GO:0010087","phloem or xylem histogenesis","30/3045","107/20876",0.00023045076081694,0.00194185088456801,0.00133163514422199,"AT4G23410/AT1G30080/AT2G03090/AT5G62940/AT4G02570/AT1G79430/AT4G39720/AT5G38020/AT5G60720/AT5G15630/AT4G31910/AT2G36120/AT1G73590/AT5G01360/AT5G13180/AT1G09460/AT3G24770/AT2G37590/AT5G61480/AT5G05160/AT5G05940/AT1G78120/AT1G27320/AT5G62380/AT5G54690/AT3G18400/AT4G02290/AT1G33440/AT4G32880/AT3G54260",30
"GO:0007031","GO:0007031","peroxisome organization","33/3045","124/20876",0.000333908472402953,0.00257349188805118,0.00176478650793082,"AT3G62770/AT4G34370/AT5G19590/AT3G61070/AT1G47750/AT2G42790/AT4G33650/AT5G47040/AT2G27600/AT2G47980/AT1G79810/AT2G22780/AT2G26350/AT5G27150/AT2G36670/AT5G46180/AT4G39850/AT5G27600/AT2G45690/AT1G58030/AT3G09760/AT5G16520/AT1G27320/AT3G04460/AT5G08470/AT1G29400/AT3G06860/AT5G60160/AT5G62810/AT1G76150/AT2G01980/AT3G06480/AT2G33150",33
"GO:0010243","GO:0010243","response to organonitrogen compound","91/3045","443/20876",0.00037135623787474,0.00281773145420597,0.00193227516140361,"AT4G15975/AT1G73500/AT3G56770/AT2G26530/AT2G46500/AT2G29650/AT1G16130/AT1G19020/AT4G19640/AT3G57530/AT4G32440/AT4G18880/AT3G04640/AT1G17750/AT3G61460/AT1G09070/AT3G55430/AT2G40000/AT3G50910/AT2G33700/AT3G50260/AT2G33710/AT2G03760/AT5G47230/AT4G24160/AT5G65300/AT4G05530/AT2G06530/AT1G16900/AT4G34460/AT2G17220/AT2G36220/AT3G46930/AT4G37610/AT5G60600/AT1G80820/AT1G51820/AT3G05500/AT2G46070/AT1G68340/AT1G66880/AT5G49520/AT2G23320/AT1G76070/AT4G11360/AT2G30040/AT5G66070/AT4G29110/AT1G51700/AT1G76600/AT5G38895/AT5G66570/AT1G68620/AT3G51130/AT1G05340/AT1G54490/AT2G32190/AT5G59820/AT2G16900/AT5G47200/AT5G25930/AT3G19580/AT4G28350/AT3G62260/AT5G27520/AT1G28280/AT4G23190/AT3G13790/AT2G34600/AT4G17230/AT2G38250/AT1G01720/AT5G59780/AT2G25460/AT1G05575/AT1G20823/AT4G25390/AT1G02145/AT1G65040/AT4G22820/AT4G22530/AT1G71520/AT5G42650/AT4G31800/AT4G20860/AT1G32060/AT4G34150/AT1G25400/AT2G33580/AT3G28210/AT3G18710",91
