cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,category,term,size
0,0,0,0,0,0,0,0,0,4.868223970201772,GO:0055070,copper ion homeostasis,10
0,0,0,4.791410673830741,0,0,0,0,0,0,GO:0010374,stomatal complex development,10
0,0,0,0,4.594331975691266,0,0,0,0,0,GO:0009835,fruit ripening,10
0,0,0,0,0,13.08850332314248,0,0,0,0,GO:0010196,nonphotochemical quenching,10
0,0,0,0,0,0,0,0,0,8.231448133036125,GO:0009740,gibberellic acid mediated signaling pathway,61
0,0,0,0,0,0,0,11.455930348692176,0,0,GO:0010497,plasmodesmata-mediated intercellular transport,21
0,0,0,0,0,0,0,0,4.381470609101276,0,GO:0006626,protein targeting to mitochondrion,21
0,8.287543943873859,0,0,0,0,0,0,0,0,GO:0045787,positive regulation of cell cycle,42
0,0,0,0,0,0,0,5.824526375420047,0,0,GO:0048825,cotyledon development,32
0,0,0,0,0,0,0,7.547481875886895,0,0,GO:0010072,primary shoot apical meristem specification,22
0,0,0,5.189208832565159,0,0,0,0,0,0,GO:0006289,nucleotide-excision repair,53
0,0,0,0,0,0,0,4.431228682838397,0,0,GO:0044030,regulation of DNA methylation,22
0,0,0,0,0,0,0,0,0,7.371430412524037,GO:0016051,carbohydrate biosynthetic process,53
0,0,0,0,0,6.0479552116319,0,0,0,0,GO:0051096,positive regulation of helicase activity,11
0,0,0,0,0,0,0,0,4.435151938691928,0,GO:0070475,rRNA base methylation,11
0,9.470979659048835,0,0,0,0,0,0,0,0,GO:0009838,abscission,11
0,0,0,0,0,0,0,5.837126937207682,0,0,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",11
0,0,0,0,0,0,0,0,7.290753784766429,0,GO:0042372,phylloquinone biosynthetic process,11
0,0,0,0,0,0,0,8.603042512410472,0,0,GO:0009072,aromatic amino acid family metabolic process,11
0,0,0,0,0,0,0,6.020957345963555,0,0,GO:0035865,cellular response to potassium ion,11
0,0,0,0,0,0,6.440318251953763,0,0,0,GO:0010117,photoprotection,11
0,0,0,0,0,8.711763410690137,0,0,0,0,GO:0009299,mRNA transcription,11
0,14.170939357852664,0,0,0,0,0,0,0,0,GO:0000278,mitotic cell cycle,94
0,0,0,0,0,0,0,7.477963851915261,0,0,GO:0009695,jasmonic acid biosynthetic process,23
0,0,0,0,0,0,0,5.017375061814719,0,0,GO:0045814,"negative regulation of gene expression, epigenetic",12
0,0,0,9.58438411220463,0,0,0,0,0,0,GO:0042128,nitrate assimilation,45
0,0,0,0,0,0,5.585956743576075,0,0,0,GO:0032957,inositol trisphosphate metabolic process,12
0,0,0,0,0,0,0,5.096964323823142,0,0,GO:0045899,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly,12
0,6.023812427897586,0,0,0,0,0,0,0,0,GO:0048441,petal development,12
0,0,0,0,0,0,0,7.562978686071181,0,0,GO:0010067,procambium histogenesis,12
0,0,0,0,0,0,0,0,0,6.802927777059097,GO:0051415,microtubule nucleation by interphase microtubule organizing center,12
0,0,5.543365411502004,0,0,0,0,0,0,0,GO:0032509,endosome transport via multivesicular body sorting pathway,12
0,0,0,0,0,0,0,0,7.058675552767046,0,GO:0009821,alkaloid biosynthetic process,12
0,0,0,0,0,0,0,0,0,4.420141995705312,GO:0007050,cell cycle arrest,12
0,0,0,0,0,0,0,0,4.617803171238316,4.539309907530115,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,12
0,0,0,5.106074414586958,0,8.976157512271536,0,0,0,0,GO:0009637,response to blue light,56
0,10.352801905505,0,0,0,0,0,0,0,0,GO:0007088,regulation of mitotic nuclear division,35
0,0,0,0,6.717571266854666,0,0,0,0,0,GO:0071732,cellular response to nitric oxide,24
0,0,0,5.448390466964508,0,0,0,0,0,0,GO:0010089,xylem development,35
0,5.1182836850044415,0,0,0,0,0,0,0,0,GO:0006869,lipid transport,106
0,5.266386913080019,0,0,0,0,0,0,0,0,GO:0051726,regulation of cell cycle,107
0,0,0,4.570891620587736,0,0,0,0,4.956406337328973,0,GO:0009723,response to ethylene,175
0,0,0,5.7482477484285575,0,0,0,0,0,0,GO:0030244,cellulose biosynthetic process,36
0,5.603928888074782,0,0,0,7.5333774559492666,0,0,0,0,GO:0006950,response to stress,13
0,0,0,8.719167712527495,0,0,0,0,0,0,GO:0040008,regulation of growth,108
0,0,0,0,0,0,0,10.581915630651581,0,0,GO:0031408,oxylipin biosynthetic process,25
0,0,0,0,0,0,5.310096576675351,0,0,0,GO:0048759,xylem vessel member cell differentiation,13
0,0,0,5.1075740772098115,0,0,0,0,0,0,GO:0061025,membrane fusion,36
0,0,0,0,5.7526053404813435,0,0,0,0,0,GO:2000306,positive regulation of photomorphogenesis,13
0,0,0,0,0,6.442942267611129,0,0,0,0,GO:0048481,plant ovule development,48
0,0,0,4.981886527077099,0,0,0,0,0,0,GO:0010218,response to far red light,58
0,0,9.67147753028364,0,0,0,0,0,0,0,GO:0009817,"defense response to fungus, incompatible interaction",69
0,0,0,5.424987690882204,0,0,0,0,0,0,GO:0009960,endosperm development,37
0,0,4.763689859727012,0,0,0,0,0,0,0,GO:0045087,innate immune response,90
0,0,0,4.365057739434994,0,0,0,0,0,0,GO:0010102,lateral root morphogenesis,26
0,5.5744940128154,0,0,0,0,0,0,0,0,GO:0006268,DNA unwinding involved in DNA replication,14
0,0,0,0,0,0,0,0,0,5.381277295154233,GO:0000712,resolution of meiotic recombination intermediates,14
0,0,0,0,0,0,4.718090672586286,0,0,0,GO:0046855,inositol phosphate dephosphorylation,14
0,0,0,8.267731742506614,0,0,0,0,0,0,GO:0006491,N-glycan processing,14
0,5.0031589221092965,4.764550893919826,0,0,0,0,0,0,0,GO:0033499,galactose catabolic process via UDP-galactose,14
0,0,0,0,0,9.675313479880245,0,0,0,0,GO:0000338,protein deneddylation,14
0,0,0,0,0,0,7.39037905890067,0,0,0,GO:0010417,glucuronoxylan biosynthetic process,14
0,0,0,0,0,4.698380668255464,0,0,0,0,GO:0070370,cellular heat acclimation,14
0,0,0,0,0,0,0,0,4.734152207067634,0,GO:0016567,protein ubiquitination,663
0,4.398750415321173,0,0,0,0,0,0,0,0,GO:0016132,brassinosteroid biosynthetic process,38
0,0,0,0,0,0,0,7.094407045172534,0,0,GO:0016036,cellular response to phosphate starvation,102
0,0,0,0,0,0,0,12.30152103155337,0,0,GO:0030091,protein repair,14
0,0,6.4470698974504765,0,0,0,0,0,0,0,GO:0018230,peptidyl-L-cysteine S-palmitoylation,27
0,0,0,7.260140619339268,0,0,0,0,7.697744689203956,0,GO:0000027,ribosomal large subunit assembly,49
0,5.1618945519453865,0,0,0,0,0,0,0,0,GO:0010030,positive regulation of seed germination,27
0,0,0,0,0,0,4.458389803634852,0,0,0,GO:0010588,cotyledon vascular tissue pattern formation,15
0,0,0,0,0,0,0,0,0,5.203243957243359,GO:0007389,pattern specification process,15
0,0,0,0,0,0,0,0,0,5.225333796246529,GO:0006997,nucleus organization,15
0,0,0,0,0,9.22437066264458,0,0,0,0,GO:0010205,photoinhibition,15
0,0,0,0,7.679540649762296,0,0,0,0,0,GO:0031952,regulation of protein autophosphorylation,15
0,0,0,6.0643178675726235,0,0,0,0,0,0,GO:0009267,cellular response to starvation,15
0,0,0,0,0,9.045371757518259,0,0,0,0,GO:0018119,peptidyl-cysteine S-nitrosylation,15
0,0,0,0,0,6.478146931767468,0,0,0,0,GO:0019684,"photosynthesis, light reaction",15
0,0,0,0,0,9.022264535993337,0,6.488629115047176,0,0,GO:0051259,protein complex oligomerization,15
0,0,0,0,0,0,0,0,0,6.333309891106211,GO:0080156,mitochondrial mRNA modification,28
0,0,0,0,0,0,0,7.821733774041253,0,0,GO:0045893,"positive regulation of transcription, DNA-templated",311
0,0,0,0,0,22.6342764166058,0,18.056119945049822,0,0,GO:0046686,response to cadmium ion,486
0,0,0,0,0,0,0,12.060912608907794,0,0,GO:0045037,protein import into chloroplast stroma,29
0,0,0,0,0,0,0,5.045477946520272,0,0,GO:0010311,lateral root formation,74
0,0,0,0,0,0,0,0,5.547063932509056,0,GO:0010025,wax biosynthetic process,29
0,0,0,0,0,8.504462435391115,0,0,0,0,GO:0010206,photosystem II repair,16
0,0,0,0,0,0,0,5.389805524645189,0,0,GO:0006559,L-phenylalanine catabolic process,16
0,0,0,0,0,0,0,10.153374959445266,0,0,GO:0006949,syncytium formation,16
0,0,0,0,0,0,0,0,6.114445387971558,0,GO:0006325,chromatin organization,97
0,0,0,0,0,0,0,0,0,4.378386743298898,GO:0006402,mRNA catabolic process,17
0,0,0,4.524928104229978,0,0,0,0,0,0,GO:0009958,positive gravitropism,42
0,0,0,0,0,0,0,10.62962164383726,0,0,GO:0007275,multicellular organism development,413
0,0,0,0,0,4.45766648100934,0,0,0,0,GO:0009813,flavonoid biosynthetic process,42
0,0,0,0,0,5.696749923371673,0,4.937775485725201,0,0,GO:0015996,chlorophyll catabolic process,17
0,0,0,0,0,0,0,9.081410011832945,0,4.464793764463793,GO:0006914,autophagy,54
0,0,0,0,0,0,0,0,0,5.558553653166868,GO:0010332,response to gamma radiation,18
0,0,0,0,0,18.812396696462802,0,0,0,0,GO:0051085,chaperone cofactor-dependent protein refolding,55
0,0,0,0,0,0,0,0,6.862009327853129,0,GO:1901001,negative regulation of response to salt stress,18
0,0,0,0,0,0,0,10.051412689852164,0,0,GO:0009651,response to salt stress,696
0,0,0,0,0,12.93302917314028,0,0,0,0,GO:0009767,photosynthetic electron transport chain,18
0,0,0,0,0,0,0,0,0,4.456291472350853,GO:0000723,telomere maintenance,32
0,0,0,0,0,0,0,0,6.521698636015042,0,GO:0010224,response to UV-B,78
0,0,0,4.484364857849761,0,0,0,0,0,0,GO:0006406,mRNA export from nucleus,32
0,0,0,0,0,0,0,0,5.448534367401459,0,GO:0006970,response to osmotic stress,184
0,0,0,0,0,12.261754506192544,0,7.410969924465476,0,0,GO:0019538,protein metabolic process,19
0,0,4.599243451650276,0,0,0,0,0,6.343919138578854,5.308670535888877,GO:0032259,methylation,255
0,0,0,0,0,0,0,0,4.432495434472678,0,GO:0009051,"pentose-phosphate shunt, oxidative branch",19
0,5.450804275956102,0,0,0,0,0,0,0,0,GO:0010268,brassinosteroid homeostasis,33
0,0,5.336607321455161,0,0,0,0,7.875959719762872,0,0,GO:0009751,response to salicylic acid,195
0,0,0,0,0,0,0,4.57719599652152,0,0,GO:0009615,response to virus,46
0,0,9.353796221104819,0,0,0,0,0,0,0,GO:0009620,response to fungus,92
0,0,0,0,0,0,4.634929844662265,0,0,0,GO:0030154,cell differentiation,228
0,5.672098940618153,0,0,0,0,0,0,0,0,GO:0032508,DNA duplex unwinding,20
0,0,0,0,0,0,0,7.892001304143779,0,0,GO:0019252,starch biosynthetic process,34
0,0,0,0,0,0,0,5.144302938180933,0,0,GO:0016571,histone methylation,20
0,0,0,0,0,0,0,5.090596996861216,0,0,GO:0000045,autophagosome assembly,34
0,4.9095051467479305,0,0,0,0,0,0,0,0,GO:0045454,cell redox homeostasis,166
0,0,0,4.995322860248505,0,0,0,0,0,0,GO:0045039,protein import into mitochondrial inner membrane,20
0,0,0,4.760057003345032,0,0,0,0,0,0,GO:0000028,ribosomal small subunit assembly,34
0,5.771011279877633,0,0,0,0,0,0,0,0,GO:0051693,actin filament capping,21
0,0,0,0,0,0,0,6.096595848358089,0,0,GO:0006414,translational elongation,71
0,0,0,5.458576824175501,0,0,0,0,0,0,GO:0009833,plant-type primary cell wall biogenesis,21
0,6.173186829649975,0,0,0,0,0,0,0,0,GO:0007049,cell cycle,127
0,0,0,0,0,0,0,0,0,6.769912058736978,GO:0007129,synapsis,21
0,0,0,0,0,0,0,4.600960456814481,0,0,GO:0016441,posttranscriptional gene silencing,21
0,0,0,0,0,0,0,15.86948402733268,0,0,GO:0006508,proteolysis,471
0,0,0,0,0,0,5.814365310676636,0,0,0,GO:0000226,microtubule cytoskeleton organization,60
0,0,0,4.677668191677862,0,0,0,0,0,0,GO:0009850,auxin metabolic process,21
0,0,0,0,0,0,0,0,0,5.540788507184238,GO:0006333,chromatin assembly or disassembly,21
0,0,0,0,5.412104022660515,0,0,0,0,0,GO:0009854,oxidative photosynthetic carbon pathway,21
0,0,0,0,0,0,4.425149986813499,0,0,0,GO:0010051,xylem and phloem pattern formation,36
0,0,0,0,0,5.684492637908718,0,0,0,0,GO:0080022,primary root development,36
0,0,9.180663530205,0,0,0,0,0,0,0,GO:0006306,DNA methylation,22
0,0,0,0,0,0,0,8.133703938457835,0,0,GO:0000422,autophagy of mitochondrion,22
0,0,0,0,0,0,10.882598605569713,0,0,0,GO:0045944,positive regulation of transcription by RNA polymerase II,132
0,0,0,10.377180030336968,0,0,0,0,0,0,GO:0006817,phosphate ion transport,23
0,0,0,0,0,8.620677849072282,0,0,0,0,GO:0007005,mitochondrion organization,38
0,0,0,0,0,0,0,11.965463172399415,0,0,GO:0051603,proteolysis involved in cellular protein catabolic process,76
0,0,0,0,0,0,0,6.973082845418043,0,0,GO:0006006,glucose metabolic process,24
0,0,0,0,0,0,5.6919974446379475,0,0,0,GO:0045926,negative regulation of growth,24
0,0,0,6.6143062029823945,0,0,0,0,0,0,GO:0006415,translational termination,24
0,0,5.037016991276378,0,0,0,0,0,0,0,GO:0006612,protein targeting to membrane,39
0,0,0,0,0,5.39136241156299,0,0,0,0,GO:0006790,sulfur compound metabolic process,24
0,0,0,0,0,0,0,0,4.378931127776255,0,GO:0002181,cytoplasmic translation,52
0,0,9.24796778531375,0,0,0,0,12.689022011597027,0,0,GO:0009407,toxin catabolic process,52
0,6.7073311754908955,0,0,0,10.070915885231981,0,0,0,0,GO:0009793,embryo development ending in seed dormancy,467
0,0,0,0,0,13.72005665765035,0,0,0,0,GO:0009735,response to cytokinin,252
0,0,0,0,0,0,0,0,4.438396986725204,0,GO:0006913,nucleocytoplasmic transport,26
0,0,0,0,0,0,0,6.651807962388463,0,0,GO:0009636,response to toxic substance,26
0,0,0,0,0,6.52543388914353,0,0,0,0,GO:0010228,vegetative to reproductive phase transition of meristem,163
0,5.104215078791201,0,0,0,0,0,0,0,0,GO:0030433,ubiquitin-dependent ERAD pathway,43
0,0,9.001054038646698,0,0,0,0,0,0,0,GO:0006338,chromatin remodeling,44
0,0,6.312517027576572,0,0,0,0,15.721171318563593,0,0,GO:0006749,glutathione metabolic process,57
0,0,0,0,0,0,0,0,6.2751368391464,0,GO:0008360,regulation of cell shape,29
0,0,0,0,0,0,0,0,5.143702751694057,0,GO:0009791,post-embryonic development,45
0,0,0,0,0,0,0,0,0,5.6780280478784,GO:0009585,"red, far-red light phototransduction",72
0,0,0,16.34228448589507,0,0,0,0,0,0,GO:0042254,ribosome biogenesis,142
0,0,0,0,0,0,0,6.985276952563246,0,0,GO:0005975,carbohydrate metabolic process,349
0,0,0,0,5.823888758986059,0,0,0,0,0,GO:0006357,regulation of transcription by RNA polymerase II,98
0,0,0,0,0,20.239532430207376,0,7.00161151229844,0,0,GO:0009644,response to high light intensity,73
0,0,0,0,0,0,0,0,4.665899464418041,0,GO:0006464,cellular protein modification process,46
0,0,0,0,0,0,0,0,6.72046742307267,0,GO:0006396,RNA processing,100
0,0,0,5.666659071789322,0,0,0,0,0,0,GO:0000160,phosphorelay signal transduction system,47
0,5.876416274192842,0,0,0,0,0,0,0,0,GO:0045036,protein targeting to chloroplast,31
0,0,0,0,0,0,0,5.209468339434189,0,4.476978915613238,GO:0009910,negative regulation of flower development,76
0,0,0,0,0,0,6.818309307019367,0,0,0,GO:0007010,cytoskeleton organization,32
0,0,0,4.8480191419981,0,0,0,0,0,0,GO:0006355,"regulation of transcription, DNA-templated",1749
0,0,0,8.034495260310266,0,0,0,0,0,0,GO:0006487,protein N-linked glycosylation,49
0,0,0,0,0,0,0,4.943384597334084,0,0,GO:0009556,microsporogenesis,33
0,7.97621085946884,0,0,0,0,0,0,0,0,GO:0045292,"mRNA cis splicing, via spliceosome",65
0,0,0,0,0,5.921846624576703,0,4.702967759030001,0,0,GO:0009416,response to light stimulus,242
0,0,0,0,0,0,0,12.86470283514235,0,0,GO:0006635,fatty acid beta-oxidation,51
0,0,5.222399719423484,0,0,4.587955903315913,0,0,0,0,GO:0009294,DNA mediated transformation,35
0,0,0,0,0,14.116074005865771,0,0,0,0,GO:0034605,cellular response to heat,68
0,0,0,0,0,7.408710268199657,0,5.765255918749302,0,6.011129280410012,GO:0006511,ubiquitin-dependent protein catabolic process,391
0,0,0,0,6.62798011589661,0,0,0,0,0,GO:0009814,"defense response, incompatible interaction",38
0,5.5637995645730385,0,0,0,0,0,0,0,13.294204164502345,GO:0009451,RNA modification,186
0,0,0,0,0,0,0,0,5.254256327363415,0,GO:0006520,cellular amino acid metabolic process,57
0,0,0,0,0,7.1521150512689395,0,0,27.335963735915946,0,GO:0006364,rRNA processing,101
0,0,0,0,0,18.263647658783196,0,0,0,0,GO:0006606,protein import into nucleus,43
0,0,0,0,0,0,0,0,4.803872183051659,0,GO:0006417,regulation of translation,77
0,0,0,0,0,34.317373384049695,0,5.2850259397427735,0,0,GO:0009408,response to heat,195
0,0,0,0,0,45.54240533648719,0,0,0,0,GO:0015979,photosynthesis,114
0,0,0,0,0,23.814425092451557,0,0,0,0,GO:0006457,protein folding,288
0,0,0,0,0,5.234743803534787,0,0,13.332588558893711,0,GO:0006413,translational initiation,115
0,0,0,0,0,4.498895421747837,0,6.412803089966804,0,0,GO:0009790,embryo development,116
0,0,0,0,0,4.323078822247158,0,6.918456602949742,0,0,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,116
0,0,0,0,0,20.801378839829333,0,0,0,0,GO:0018298,protein-chromophore linkage,51
0,0,0,7.186414446498424,0,0,0,0,0,5.4482099283685725,GO:0000724,double-strand break repair via homologous recombination,71
0,4.570765563389175,0,0,0,0,0,0,0,0,GO:0051321,meiotic cell cycle,76
0,0,0,0,0,0,0,14.426588939702448,0,0,GO:0009414,response to water deprivation,398
0,0,0,0,0,0,0,4.341134107511832,4.362777265939959,0,GO:0009553,embryo sac development,97
0,0,0,37.92257114871733,0,12.304618170412102,0,0,6.944615523070518,0,GO:0006412,translation,454
0,0,0,6.808553944150506,0,0,0,0,0,0,GO:0007623,circadian rhythm,149
0,0,0,0,0,14.886779122567855,0,0,0,0,GO:0009409,response to cold,423
0,6.757163869610927,0,0,0,0,0,0,0,0,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",71
0,0,0,0,0,5.275163941598717,0,0,7.377822569558411,0,GO:0000398,"mRNA splicing, via spliceosome",183
0,0,0,0,0,4.6150977882400355,0,0,8.70155732487023,0,GO:0006397,mRNA processing,244
0,0,0,0,0,17.67951486900094,0,0,0,0,GO:0009658,chloroplast organization,184
0,0,0,0,0,4.7014991646184985,0,0,5.103720584205356,0,GO:0008380,RNA splicing,174
0,0,0,0,0,8.119481332456738,0,0,0,0,GO:0000244,spliceosomal tri-snRNP complex assembly,8
0,0,0,0,0,6.203020314166045,0,0,0,0,GO:0000380,"alternative mRNA splicing, via spliceosome",16
0,0,0,0,0,4.895818129006021,0,0,0,0,GO:0000413,protein peptidyl-prolyl isomerization,47
0,6.845311319088722,0,0,0,0,0,0,0,0,GO:0000914,phragmoplast assembly,6
0,0,0,0,0,0,0,0,7.939507030653886,0,GO:0000967,rRNA 5'-end processing,10
0,0,0,0,0,0,0,0,6.181941814999407,0,GO:0001510,RNA methylation,7
0,0,0,0,0,0,0,7.0183931372824455,0,0,GO:0001676,long-chain fatty acid metabolic process,9
0,0,0,0,0,0,0,5.334107660335257,0,0,GO:0001709,cell fate determination,8
0,0,0,4.636242435036907,0,0,0,0,0,0,GO:0002240,response to molecule of oomycetes origin,10
0,0,0,0,0,0,4.799329376888675,0,0,0,GO:0006013,mannose metabolic process,8
0,0,0,0,0,0,0,4.359185191169493,0,0,GO:0006021,inositol biosynthetic process,6
0,0,0,0,0,0,0,0,5.284602363670772,0,GO:0006075,(1->3)-beta-D-glucan biosynthetic process,18
0,0,0,0,0,0,0,9.657177232265001,0,0,GO:0006107,oxaloacetate metabolic process,7
0,0,0,0,0,0,6.205357736216942,0,0,0,GO:0006145,purine nucleobase catabolic process,6
0,0,0,0,0,4.398934258153205,0,0,0,0,GO:0006264,mitochondrial DNA replication,9
0,5.38297267898145,0,0,0,0,6.582658607740921,0,0,0,GO:0006270,DNA replication initiation,27
0,0,0,0,0,0,0,0,0,6.054538951245536,GO:0006275,regulation of DNA replication,8
0,0,0,0,0,0,0,0,5.410781676734916,0,GO:0006342,chromatin silencing,28
0,0,0,0,0,0,0,0,0,4.616222771520695,GO:0006354,"DNA-templated transcription, elongation",11
0,0,0,0,0,5.536353042817293,0,0,0,0,GO:0006368,transcription elongation from RNA polymerase II promoter,18
0,0,0,0,0,10.396545870622095,0,0,0,0,GO:0006458,'de novo' protein folding,9
0,0,0,0,0,0,0,7.13808878677362,0,0,GO:0006513,protein monoubiquitination,6
0,0,5.548540619740188,0,0,0,0,0,0,0,GO:0006516,glycoprotein catabolic process,7
0,0,0,0,0,0,0,6.934792830936638,0,0,GO:0006526,arginine biosynthetic process,13
0,0,0,0,0,0,0,9.718099702833971,0,0,GO:0006572,tyrosine catabolic process,7
0,6.6145487782787695,0,0,0,10.776382953547923,0,0,0,0,GO:0006607,NLS-bearing protein import into nucleus,17
0,0,0,0,0,10.05270326380173,0,0,0,0,GO:0006610,ribosomal protein import into nucleus,6
0,0,0,0,0,0,0,0,0,4.788176166930913,GO:0006753,nucleoside phosphate metabolic process,11
0,0,0,0,0,0,0,5.140473715490314,0,0,GO:0006809,nitric oxide biosynthetic process,8
0,15.657311270356532,0,0,0,0,8.818920720092356,0,0,0,GO:0006833,water transport,28
0,0,0,0,0,21.573483322747556,0,0,0,0,GO:0006986,response to unfolded protein,16
0,0,0,5.798008805291223,0,0,0,0,0,0,GO:0007021,tubulin complex assembly,8
0,0,0,0,0,0,0,6.351683677956967,0,0,GO:0007031,peroxisome organization,35
0,0,0,0,0,0,0,0,4.781034268403917,0,GO:0007140,male meiotic nuclear division,10
0,0,0,0,0,0,0,0,6.216923566584806,0,GO:0007143,female meiotic nuclear division,7
0,0,0,0,4.376528339692151,0,0,0,0,0,GO:0007264,small GTPase mediated signal transduction,11
0,5.05697430295468,0,0,0,0,0,0,0,0,GO:0007346,regulation of mitotic cell cycle,14
0,0,0,0,0,0,4.4552891237736745,0,0,0,GO:0009061,anaerobic respiration,10
0,0,0,4.524389011401488,0,0,0,0,0,0,GO:0009082,branched-chain amino acid biosynthetic process,16
0,0,0,6.130508325380347,0,0,0,0,0,0,GO:0009097,isoleucine biosynthetic process,21
0,0,0,5.0110851749609395,0,0,0,0,0,0,GO:0009099,valine biosynthetic process,15
0,0,0,0,0,6.463181574121343,0,0,0,0,GO:0009228,thiamine biosynthetic process,10
0,0,0,0,0,5.438109436145883,0,0,0,0,GO:0009229,thiamine diphosphate biosynthetic process,12
0,5.600939314767351,0,0,0,0,0,0,0,0,GO:0009610,response to symbiotic fungus,13
0,5.525243876308214,0,0,0,0,0,0,0,0,GO:0009645,response to low light intensity stimulus,12
0,0,0,4.583742481193086,0,0,0,0,0,0,GO:0009648,photoperiodism,14
0,0,0,16.842780398444013,0,0,0,0,0,0,GO:0009649,entrainment of circadian clock,19
0,0,0,0,0,6.480936626354123,0,0,0,0,GO:0009697,salicylic acid biosynthetic process,10
0,0,0,0,0,8.686029573504456,0,0,0,0,GO:0009765,"photosynthesis, light harvesting",7
0,0,0,0,0,22.45762994749259,0,0,0,0,GO:0009768,"photosynthesis, light harvesting in photosystem I",22
0,0,0,0,0,6.097454632241421,0,4.717980489570749,0,0,GO:0009769,"photosynthesis, light harvesting in photosystem II",6
0,0,0,0,0,10.341419745108018,0,0,0,0,GO:0009772,photosynthetic electron transport in photosystem II,9
0,0,0,0,0,0,0,5.167819659384731,0,0,GO:0009855,determination of bilateral symmetry,8
0,0,0,0,7.175878520713902,0,0,0,0,0,GO:0009866,"induced systemic resistance, ethylene mediated signaling pathway",6
0,0,4.84236184699262,0,0,0,0,0,0,0,GO:0009934,regulation of meristem structural organization,23
0,0,0,0,0,5.4708937709252945,0,0,0,0,GO:0009943,adaxial/abaxial axis specification,7
0,0,0,0,0,0,0,5.0848422563627285,0,0,GO:0009944,polarity specification of adaxial/abaxial axis,20
0,6.47539399121458,0,0,0,0,0,0,0,0,GO:0009955,adaxial/abaxial pattern specification,11
0,0,0,0,0,0,0,22.28690096724074,0,0,GO:0009970,cellular response to sulfate starvation,24
0,0,0,9.432877127572363,0,0,0,0,0,0,GO:0010017,red or far-red light signaling pathway,38
0,0,0,0,0,0,0,5.082773699323184,0,0,GO:0010019,chloroplast-nucleus signaling pathway,16
0,0,0,0,0,0,0,5.042815922983548,0,0,GO:0010021,amylopectin biosynthetic process,8
0,0,0,0,0,0,0,6.092387084677003,0,0,GO:0010077,maintenance of inflorescence meristem identity,7
0,0,0,0,0,0,0,6.545416527199537,0,0,GO:0010088,phloem development,10
0,0,0,0,6.724750514923438,0,0,0,0,0,GO:0010120,camalexin biosynthetic process,11
0,0,0,0,0,0,0,5.461312752430371,0,0,GO:0010189,vitamin E biosynthetic process,12
0,0,0,0,0,4.414558070977379,4.419882960395061,0,0,0,GO:0010192,mucilage biosynthetic process,15
0,0,0,0,0,6.337726703391169,0,0,0,0,GO:0010207,photosystem II assembly,27
0,0,0,0,0,0,0,0,8.44249094361905,0,GO:0010208,pollen wall assembly,9
0,0,0,0,0,6.028074721847713,0,4.3780345204971525,0,0,GO:0010216,maintenance of DNA methylation,17
0,0,0,0,0,0,0,6.335935623995939,0,0,GO:0010233,phloem transport,14
0,0,0,0,0,4.866550195397673,0,0,0,0,GO:0010304,PSII associated light-harvesting complex II catabolic process,8
0,0,0,0,0,0,0,20.172908379591874,0,0,GO:0010345,suberin biosynthetic process,20
0,0,5.303609829900192,0,0,0,0,0,0,0,GO:0010380,regulation of chlorophyll biosynthetic process,12
0,0,0,0,0,8.877715140456457,6.100263870479565,0,0,0,GO:0010498,proteasomal protein catabolic process,37
0,0,0,0,0,7.999261221304806,6.84719050000102,0,0,0,GO:0010499,proteasomal ubiquitin-independent protein catabolic process,34
0,0,5.192557446432132,0,0,0,0,0,0,0,GO:0010582,floral meristem determinacy,12
0,0,0,0,0,0,0,0,6.8089028892733525,0,GO:0010587,miRNA catabolic process,6
0,0,0,0,0,0,5.374353808759712,0,0,0,GO:0010603,regulation of cytoplasmic mRNA processing body assembly,7
0,0,0,0,0,0,0,4.5741784457257735,0,0,GO:0010731,protein glutathionylation,6
0,0,0,4.385137263186035,0,0,0,0,0,0,GO:0015675,nickel cation transport,6
0,0,6.665826727569835,0,0,0,0,0,0,0,GO:0015976,carbon utilization,15
0,0,0,0,0,12.006945540461759,0,0,0,0,GO:0015994,chlorophyll metabolic process,11
0,0,0,0,0,0,0,0,0,6.90586458348023,GO:0016233,telomere capping,6
0,0,0,0,0,0,0,8.073864171155753,0,0,GO:0016236,macroautophagy,11
0,0,0,0,0,0,0,0,0,5.197079467312927,GO:0016444,somatic cell DNA recombination,15
0,0,0,0,0,0,0,5.176711054485719,0,0,GO:0016558,protein import into peroxisome matrix,12
0,0,0,0,0,0,0,0,0,5.560383996134552,GO:0016570,histone modification,8
0,0,4.58815624335564,0,0,0,0,0,0,0,GO:0016575,histone deacetylation,30
0,0,0,5.523391569597256,0,0,0,0,0,0,GO:0018342,protein prenylation,9
0,0,0,0,0,10.024126804838495,0,0,0,0,GO:0019253,reductive pentose-phosphate cycle,18
0,0,0,0,0,0,0,5.706727513527492,0,0,GO:0019388,galactose catabolic process,11
0,0,10.970796676441317,0,0,0,0,0,0,0,GO:0019438,aromatic compound biosynthetic process,13
