Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Nonsupp,GO:0015824,proline transport,12/603,74/20876,1.2950306282245076e-6,1.2620868666293227e-5,1.0235883820500263e-5,AT2G42360/AT1G78360/AT2G27660/AT4G21120/AT3G54140/AT5G59480/AT3G54420/AT1G51620/AT2G38870/AT2G39200/AT1G64380/AT5G16970,12
Nonsupp,GO:0042743,hydrogen peroxide metabolic process,27/603,334/20876,1.668585940010274e-6,1.6119991124794906e-5,1.3073771758799034e-5,AT5G60900/AT4G14365/AT5G11920/AT1G73805/AT4G03280/AT1G28470/AT1G18570/AT3G56400/AT5G24930/AT5G66190/AT4G33070/AT2G04450/AT1G49860/AT3G47480/AT5G66570/AT1G63940/AT2G26560/AT1G28480/AT4G04700/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT1G66200/AT5G26920,27
Nonsupp,GO:0009414,response to water deprivation,31/603,418/20876,1.805772997519553e-6,1.7294946553829513e-5,1.4026694064217218e-5,AT1G22190/AT1G32230/AT2G46680/AT4G39950/AT1G43160/AT5G05410/AT1G27730/AT5G54730/AT1G08920/AT1G05680/AT4G18950/AT5G37500/AT2G37760/AT5G14420/AT1G76080/AT3G11020/AT4G27410/AT1G28480/AT5G67340/AT5G13080/AT5G10230/AT5G45340/AT5G54490/AT4G02380/AT1G02930/AT1G01560/AT2G34500/AT5G05730/AT3G24500/AT3G23250/AT4G36250,31
Nonsupp,GO:0043069,negative regulation of programmed cell death,18/603,168/20876,1.8809441822908733e-6,1.7860931508762054e-5,1.4485723976976945e-5,AT4G14365/AT1G32230/AT1G09070/AT3G56400/AT4G21120/AT2G41100/AT3G47480/AT3G01290/AT4G25110/AT2G26560/AT1G28480/AT5G67340/AT4G02380/AT2G18690/AT1G01560/AT3G52430/AT4G33050/AT5G26920,18
Nonsupp,GO:0009072,aromatic amino acid family metabolic process,22/603,242/20876,2.295418271590003e-6,2.161194660793638e-5,1.752790401856416e-5,AT2G04400/AT2G36950/AT2G17500/AT3G44720/AT5G17990/AT4G39950/AT4G39940/AT2G37760/AT3G50740/AT2G38860/AT4G04620/AT1G25220/AT2G18690/AT1G13110/AT1G05560/AT4G33050/AT5G05730/AT5G61820/AT3G22890/AT3G54640/AT5G54080/AT4G04640,22
Nonsupp,GO:0046916,cellular transition metal ion homeostasis,17/603,154/20876,2.3976654985980225e-6,2.2384927470104228e-5,1.8154813505527708e-5,AT3G09290/AT2G29330/AT4G19680/AT4G38830/AT1G09090/AT1G12740/AT4G26010/AT4G02270/AT3G47040/AT5G01490/AT1G68880/AT3G49860/AT1G18970/AT3G23190/AT2G26820/AT3G58810/AT4G25090,17
Nonsupp,GO:0006569,tryptophan catabolic process,12/603,79/20876,2.650230054881869e-6,2.433393050391534e-5,1.9735510456536578e-5,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640,12
Nonsupp,GO:0046218,indolalkylamine catabolic process,12/603,79/20876,2.650230054881869e-6,2.433393050391534e-5,1.9735510456536578e-5,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640,12
Nonsupp,GO:0042436,indole-containing compound catabolic process,12/603,81/20876,3.472969448601824e-6,3.1626795552431364e-5,2.5650231647999668e-5,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640,12
Nonsupp,GO:0006568,tryptophan metabolic process,13/603,96/20876,3.844152243258766e-6,3.4442364050487815e-5,2.7933737862729235e-5,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT1G25220/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640,13
Nonsupp,GO:0006586,indolalkylamine metabolic process,13/603,96/20876,3.844152243258766e-6,3.4442364050487815e-5,2.7933737862729235e-5,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT1G25220/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640,13
Nonsupp,GO:0072593,reactive oxygen species metabolic process,28/603,374/20876,4.754519689476593e-6,4.2258171000067954e-5,3.427257982477443e-5,AT5G60900/AT4G14365/AT5G11920/AT1G73805/AT1G32230/AT4G03280/AT1G28470/AT1G18570/AT3G56400/AT5G24930/AT5G66190/AT4G33070/AT2G04450/AT1G49860/AT3G47480/AT5G66570/AT1G63940/AT2G26560/AT1G28480/AT4G04700/AT3G17700/AT1G01560/AT3G52430/AT4G33050/AT5G05730/AT3G54640/AT1G66200/AT5G26920,28
Nonsupp,GO:0009310,amine catabolic process,14/603,117/20876,7.225675489492184e-6,6.3210436762408e-5,5.1265463895609695e-5,AT2G04400/AT5G17990/AT4G39950/AT3G05490/AT4G39940/AT3G50740/AT2G38860/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT1G66200,14
Nonsupp,GO:0042402,cellular biogenic amine catabolic process,14/603,117/20876,7.225675489492184e-6,6.3210436762408e-5,5.1265463895609695e-5,AT2G04400/AT5G17990/AT4G39950/AT3G05490/AT4G39940/AT3G50740/AT2G38860/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT1G66200,14
Nonsupp,GO:0048764,trichoblast maturation,25/603,323/20876,8.619722763816771e-6,7.423652705891807e-5,6.020793705285317e-5,AT1G62980/AT1G12040/AT1G21210/AT5G43520/AT5G54040/AT1G27740/AT5G05500/AT4G30320/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT2G44110/AT3G54870/AT5G51060/AT1G12560/AT5G22410/AT5G57540/AT3G62680/AT4G40090/AT3G02240/AT4G27290/AT2G19060/AT5G51310/AT5G24313,25
Nonsupp,GO:0048765,root hair cell differentiation,25/603,323/20876,8.619722763816771e-6,7.423652705891807e-5,6.020793705285317e-5,AT1G62980/AT1G12040/AT1G21210/AT5G43520/AT5G54040/AT1G27740/AT5G05500/AT4G30320/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT2G44110/AT3G54870/AT5G51060/AT1G12560/AT5G22410/AT5G57540/AT3G62680/AT4G40090/AT3G02240/AT4G27290/AT2G19060/AT5G51310/AT5G24313,25
Nonsupp,GO:0048469,cell maturation,25/603,324/20876,9.092314796098172e-6,7.770432106511591e-5,6.302041672437276e-5,AT1G62980/AT1G12040/AT1G21210/AT5G43520/AT5G54040/AT1G27740/AT5G05500/AT4G30320/AT3G05490/AT3G16370/AT4G16370/AT1G49860/AT2G44110/AT3G54870/AT5G51060/AT1G12560/AT5G22410/AT5G57540/AT3G62680/AT4G40090/AT3G02240/AT4G27290/AT2G19060/AT5G51310/AT5G24313,25
Nonsupp,GO:0009581,detection of external stimulus,8/603,41/20876,1.9044724615395426e-5,1.615167102878192e-4,1.3099465062899545e-4,AT4G14365/AT1G73805/AT3G47480/AT1G10340/AT2G26670/AT1G01560/AT3G52430/AT4G33050,8
Nonsupp,GO:0043900,regulation of multi-organism process,15/603,146/20876,2.21675166364794e-5,1.8657659835703494e-4,1.5131893333992317e-4,AT1G73805/AT4G03280/AT1G18570/AT3G56400/AT5G66190/AT2G04450/AT5G66570/AT2G26560/AT3G17700/AT3G52430/AT1G79860/AT4G33050/AT5G05730/AT3G54640/AT5G26920,15
Nonsupp,GO:0071215,cellular response to abscisic acid stimulus,21/603,263/20876,2.822976057809075e-5,2.3405420897208077e-4,1.8982462729650966e-4,AT4G39670/AT1G32230/AT2G46680/AT1G76650/AT1G27730/AT1G05680/AT4G18950/AT5G05440/AT5G47730/AT4G27410/AT3G54150/AT4G39890/AT1G28480/AT5G67340/AT5G54490/AT4G02380/AT1G01560/AT3G52430/AT5G05730/AT5G61820/AT3G23250,21
Nonsupp,GO:0097306,cellular response to alcohol,21/603,263/20876,2.822976057809075e-5,2.3405420897208077e-4,1.8982462729650966e-4,AT4G39670/AT1G32230/AT2G46680/AT1G76650/AT1G27730/AT1G05680/AT4G18950/AT5G05440/AT5G47730/AT4G27410/AT3G54150/AT4G39890/AT1G28480/AT5G67340/AT5G54490/AT4G02380/AT1G01560/AT3G52430/AT5G05730/AT5G61820/AT3G23250,21
Nonsupp,GO:0010286,heat acclimation,11/603,84/20876,2.9308346393466964e-5,2.4119683587512443e-4,1.9561750107452414e-4,AT4G39670/AT5G12030/AT5G05410/AT4G21980/AT4G12400/AT1G74310/AT3G11020/AT4G26780/AT2G26150/AT3G25230/AT4G21320,11
Nonsupp,GO:0000103,sulfate assimilation,5/603,14/20876,3.1885882521357625e-5,2.5504768167116564e-4,2.068509313662587e-4,AT1G62180/AT4G39940/AT4G14030/AT4G21990/AT4G04610,5
Nonsupp,GO:0006986,response to unfolded protein,17/603,187/20876,3.1909655942657086e-5,2.5504768167116564e-4,2.068509313662587e-4,AT4G39670/AT5G63790/AT4G14365/AT1G32230/AT5G42010/AT5G14930/AT2G18680/AT3G01290/AT1G24140/AT4G39890/AT1G28480/AT5G67340/AT4G02380/AT1G01560/AT3G52430/AT4G33050/AT2G26150,17
Nonsupp,GO:0034620,cellular response to unfolded protein,17/603,187/20876,3.1909655942657086e-5,2.5504768167116564e-4,2.068509313662587e-4,AT4G39670/AT5G63790/AT4G14365/AT1G32230/AT5G42010/AT5G14930/AT2G18680/AT3G01290/AT1G24140/AT4G39890/AT1G28480/AT5G67340/AT4G02380/AT1G01560/AT3G52430/AT4G33050/AT2G26150,17
Nonsupp,GO:0035967,cellular response to topologically incorrect protein,17/603,187/20876,3.1909655942657086e-5,2.5504768167116564e-4,2.068509313662587e-4,AT4G39670/AT5G63790/AT4G14365/AT1G32230/AT5G42010/AT5G14930/AT2G18680/AT3G01290/AT1G24140/AT4G39890/AT1G28480/AT5G67340/AT4G02380/AT1G01560/AT3G52430/AT4G33050/AT2G26150,17
Nonsupp,GO:0009738,abscisic acid-activated signaling pathway,20/603,248/20876,3.781247113266343e-5,3.000689673456362e-4,2.433644758613526e-4,AT4G39670/AT1G32230/AT2G46680/AT1G76650/AT1G27730/AT4G18950/AT5G05440/AT5G47730/AT4G27410/AT3G54150/AT4G39890/AT1G28480/AT5G67340/AT5G54490/AT4G02380/AT1G01560/AT3G52430/AT5G05730/AT5G61820/AT3G23250,20
Nonsupp,GO:0009308,amine metabolic process,19/603,229/20876,3.991844774004488e-5,3.1453471942687847e-4,2.55096612657547e-4,AT2G04400/AT5G17990/AT4G39950/AT3G05490/AT4G39940/AT3G50740/AT5G61900/AT2G38860/AT5G14420/AT1G25220/AT2G18690/AT1G13110/AT4G33050/AT3G49860/AT5G05730/AT3G22890/AT3G54640/AT1G66200/AT2G20320,19
Nonsupp,GO:0009611,response to wounding,24/603,335/20876,4.55921510364409e-5,3.5671042113722426e-4,2.8930230754035144e-4,AT2G34810/AT3G04640/AT1G76650/AT5G24760/AT4G27280/AT1G09070/AT1G43160/AT1G27730/AT4G18950/AT2G41100/AT2G38870/AT4G27410/AT1G28480/AT5G67340/AT4G02380/AT3G51450/AT4G11280/AT1G01560/AT4G24350/AT5G05730/AT1G76680/AT3G25230/AT3G23250/AT3G13610,24
Nonsupp,GO:0006576,cellular biogenic amine metabolic process,15/603,157/20876,5.198966589533623e-5,4.0391971195607383e-4,3.275903865028179e-4,AT2G04400/AT5G17990/AT4G39950/AT3G05490/AT4G39940/AT3G50740/AT2G38860/AT1G25220/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT1G66200,15
Nonsupp,GO:1901606,alpha-amino acid catabolic process,15/603,160/20876,6.465228922641096e-5,4.988103703509901e-4,4.0454941211847794e-4,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT3G16150/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT5G54080/AT4G04640,15
Nonsupp,GO:0009063,cellular amino acid catabolic process,15/603,161/20876,6.943518123836977e-5,5.320171472815781e-4,4.3148105364823613e-4,AT2G04400/AT5G17990/AT4G39950/AT4G39940/AT3G50740/AT2G38860/AT3G16150/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT5G54080/AT4G04640,15
Nonsupp,GO:0002252,immune effector process,21/603,280/20876,7.022183829526323e-5,5.343593311372428e-4,4.3338063144012493e-4,AT4G39670/AT4G14365/AT2G42360/AT2G27660/AT1G27730/AT3G56400/AT4G26120/AT2G37430/AT3G47480/AT1G51790/AT5G37490/AT3G54420/AT3G53600/AT1G51620/AT2G26560/AT3G52430/AT4G33050/AT2G39200/AT3G49860/AT4G01250/AT3G23250,21
Nonsupp,GO:1901657,glycosyl compound metabolic process,19/603,242/20876,8.405219056879962e-5,6.352515899451454e-4,5.152071258638917e-4,AT5G01220/AT4G39950/AT1G21120/AT1G18570/AT3G56400/AT5G48180/AT4G24340/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT2G29630/AT2G19570/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,19
Nonsupp,GO:0030968,endoplasmic reticulum unfolded protein response,16/603,185/20876,9.805196871175794e-5,7.360522786402911e-4,5.969593543190953e-4,AT4G39670/AT5G63790/AT4G14365/AT1G32230/AT5G42010/AT5G14930/AT2G18680/AT3G01290/AT1G24140/AT4G39890/AT1G28480/AT5G67340/AT4G02380/AT1G01560/AT3G52430/AT4G33050,16
Nonsupp,GO:0016143,S-glycoside metabolic process,17/603,205/20876,1.0094705686315769e-4,7.427296700329019e-4,6.023749088523039e-4,AT5G01220/AT4G39950/AT1G21120/AT1G18570/AT3G56400/AT5G48180/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT2G29630/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,17
Nonsupp,GO:0019757,glycosinolate metabolic process,17/603,205/20876,1.0094705686315769e-4,7.427296700329019e-4,6.023749088523039e-4,AT5G01220/AT4G39950/AT1G21120/AT1G18570/AT3G56400/AT5G48180/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT2G29630/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,17
Nonsupp,GO:0019760,glucosinolate metabolic process,17/603,205/20876,1.0094705686315769e-4,7.427296700329019e-4,6.023749088523039e-4,AT5G01220/AT4G39950/AT1G21120/AT1G18570/AT3G56400/AT5G48180/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT2G29630/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,17
Nonsupp,GO:0044106,cellular amine metabolic process,15/603,167/20876,1.0517785188130986e-4,7.68767062106153e-4,6.234919751412828e-4,AT2G04400/AT5G17990/AT4G39950/AT3G05490/AT4G39940/AT3G50740/AT2G38860/AT1G25220/AT2G18690/AT1G13110/AT4G33050/AT5G05730/AT3G22890/AT3G54640/AT1G66200,15
Nonsupp,GO:0006457,protein folding,21/603,290/20876,1.1538386027465124e-4,8.378527370270426e-4,6.795224244589025e-4,AT5G56010/AT3G09350/AT5G12030/AT3G09440/AT3G04710/AT2G20560/AT5G05410/AT4G12400/AT1G74310/AT5G51440/AT1G14200/AT4G26780/AT2G25140/AT5G64510/AT3G12580/AT5G52640/AT2G26150/AT3G25230/AT3G24500/AT5G09590/AT4G21320,21
Nonsupp,GO:0071396,cellular response to lipid,25/603,381/20876,1.3048855481264225e-4,9.413817168626334e-4,7.634873747069158e-4,AT4G39670/AT4G36880/AT1G32230/AT2G46680/AT1G76650/AT1G27730/AT1G05680/AT4G18950/AT5G05440/AT1G12010/AT5G47730/AT4G27410/AT3G54150/AT4G39890/AT1G28480/AT5G67340/AT5G54490/AT4G02380/AT4G30270/AT1G01560/AT3G52430/AT5G05730/AT5G61820/AT3G23250/AT2G44080,25
Nonsupp,GO:0000162,tryptophan biosynthetic process,5/603,19/20876,1.642697538610169e-4,0.0011698954906383958,9.488185513159948e-4,AT2G04400/AT5G17990/AT1G25220/AT5G05730/AT3G54640,5
Nonsupp,GO:0046219,indolalkylamine biosynthetic process,5/603,19/20876,1.642697538610169e-4,0.0011698954906383958,9.488185513159948e-4,AT2G04400/AT5G17990/AT1G25220/AT5G05730/AT3G54640,5
Nonsupp,GO:0009692,ethylene metabolic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:0009693,ethylene biosynthetic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:0043449,cellular alkene metabolic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:0043450,alkene biosynthetic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:1900673,olefin metabolic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:1900674,olefin biosynthetic process,12/603,119/20876,1.7243931908083338e-4,0.0011825931080173201,9.591166805275722e-4,AT4G19370/AT1G12010/AT2G37430/AT4G37290/AT5G37490/AT1G01480/AT1G24140/AT1G28480/AT5G54490/AT4G11280/AT4G26470/AT2G45760,12
Nonsupp,GO:0009612,response to mechanical stimulus,8/603,63/20876,4.4229896937617735e-4,0.0030146880673431477,0.0024449978546077357,AT3G04640/AT4G27280/AT1G09070/AT1G35140/AT1G27730/AT2G41100/AT4G11280/AT4G36250,8
Nonsupp,GO:0016144,S-glycoside biosynthetic process,14/603,172/20876,4.878466446636721e-4,0.0032650459169960224,0.002648045198681695,AT5G01220/AT4G39950/AT1G18570/AT3G56400/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,14
Nonsupp,GO:0019758,glycosinolate biosynthetic process,14/603,172/20876,4.878466446636721e-4,0.0032650459169960224,0.002648045198681695,AT5G01220/AT4G39950/AT1G18570/AT3G56400/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,14
Nonsupp,GO:0019761,glucosinolate biosynthetic process,14/603,172/20876,4.878466446636721e-4,0.0032650459169960224,0.002648045198681695,AT5G01220/AT4G39950/AT1G18570/AT3G56400/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,14
Nonsupp,GO:0042343,indole glucosinolate metabolic process,4/603,14/20876,5.476144008404283e-4,0.0035788211725512695,0.00290252586451645,AT1G21120/AT1G18570/AT3G56400/AT5G57220,4
Nonsupp,GO:0055062,phosphate ion homeostasis,4/603,14/20876,5.476144008404283e-4,0.0035788211725512695,0.00290252586451645,AT3G47420/AT3G17790/AT4G25220/AT1G30560,4
Nonsupp,GO:0055083,monovalent inorganic anion homeostasis,4/603,14/20876,5.476144008404283e-4,0.0035788211725512695,0.00290252586451645,AT3G47420/AT3G17790/AT4G25220/AT1G30560,4
Nonsupp,GO:0072506,trivalent inorganic anion homeostasis,4/603,14/20876,5.476144008404283e-4,0.0035788211725512695,0.00290252586451645,AT3G47420/AT3G17790/AT4G25220/AT1G30560,4
Nonsupp,GO:0046482,para-aminobenzoic acid metabolic process,6/603,38/20876,7.116448533529025e-4,0.0046236107138893255,0.003749879929024836,AT2G36950/AT2G17500/AT2G37760/AT4G04620/AT1G05560/AT5G61820,6
Nonsupp,GO:0072505,divalent inorganic anion homeostasis,4/603,15/20876,7.297673708633386e-4,0.004713788075750984,0.0038230163369584935,AT3G47420/AT3G17790/AT4G25220/AT1G30560,4
Nonsupp,GO:1901659,glycosyl compound biosynthetic process,14/603,181/20876,8.091271390767952e-4,0.005196186424938263,0.004214255132642146,AT5G01220/AT4G39950/AT1G18570/AT3G56400/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT3G50685/AT2G25450/AT5G05730/AT3G22890/AT4G04610,14
Nonsupp,GO:0006984,ER-nucleus signaling pathway,4/603,16/20876,9.509206879744689e-4,0.006002686842838835,0.0048683499336491945,AT4G39670/AT4G39890/AT5G67340/AT5G64510,4
Nonsupp,GO:0052482,defense response by cell wall thickening,4/603,16/20876,9.509206879744689e-4,0.006002686842838835,0.0048683499336491945,AT4G39950/AT1G18570/AT5G57220/AT3G54640,4
Nonsupp,GO:0052544,defense response by callose deposition in cell wall,4/603,16/20876,9.509206879744689e-4,0.006002686842838835,0.0048683499336491945,AT4G39950/AT1G18570/AT5G57220/AT3G54640,4
Nonsupp,GO:0044550,secondary metabolite biosynthetic process,20/603,317/20876,9.697574238623191e-4,0.006087008462774217,0.004936737168160245,AT5G01220/AT4G39950/AT5G24760/AT1G18570/AT3G56400/AT5G66190/AT4G39940/AT5G57220/AT5G10180/AT2G38860/AT1G61820/AT3G50685/AT2G25450/AT5G23190/AT1G67980/AT5G05730/AT3G22890/AT4G04610/AT1G64160/AT3G13610,20
Nonsupp,GO:0048767,root hair elongation,14/603,188/20876,0.0011687773810888458,0.00729500938421184,0.005916460308764353,AT1G62980/AT1G12040/AT5G54040/AT5G05500/AT3G05490/AT3G16370/AT4G16370/AT2G44110/AT3G54870/AT5G51060/AT1G12560/AT3G62680/AT3G02240/AT5G51310,14
Nonsupp,GO:0006857,oligopeptide transport,10/603,112/20876,0.0015160860617399131,0.009409897288229293,0.007631694612463191,AT4G21680/AT1G05700/AT4G16370/AT3G54140/AT4G25350/AT1G51790/AT2G38940/AT2G39200/AT2G44370/AT5G48430,10
Nonsupp,GO:0010043,response to zinc ion,7/603,60/20876,0.0016610113036317094,0.01025213087963794,0.008314770034554053,AT3G09290/AT4G02520/AT4G33020/AT3G07720/AT2G19060/AT4G09110/AT3G58810,7
Nonsupp,GO:0007568,aging,12/603,154/20876,0.001752341008738191,0.010756082103359836,0.008723488825122952,AT5G14930/AT3G56400/AT5G65380/AT2G38860/AT1G17020/AT4G30270/AT3G08860/AT3G52430/AT2G39200/AT1G76680/AT4G01250/AT1G11190,12
Nonsupp,GO:0009625,response to insect,6/603,45/20876,0.0017704474535759362,0.010807511653422336,0.00876519965448815,AT4G39950/AT1G18570/AT3G56400/AT1G74080/AT3G52430/AT4G33050,6
Nonsupp,GO:0052542,defense response by callose deposition,7/603,63/20876,0.0022093898867307864,0.013413290514524065,0.010878560500670424,AT4G39670/AT4G39950/AT1G18570/AT5G57220/AT5G51060/AT3G54640/AT3G23250,7
Nonsupp,GO:0080147,root hair cell development,14/603,203/20876,0.0024023683703507377,0.014505604670976464,0.011764458381122606,AT1G62980/AT1G12040/AT5G54040/AT5G05500/AT3G05490/AT3G16370/AT4G16370/AT2G44110/AT3G54870/AT5G51060/AT1G12560/AT3G62680/AT3G02240/AT5G51310,14
Nonsupp,GO:0002237,response to molecule of bacterial origin,9/603,101/20876,0.0026056513897415017,0.015575895265567926,0.01263249452586683,AT4G14365/AT1G73805/AT1G57630/AT3G47480/AT1G10340/AT4G25110/AT2G26560/AT4G33050/AT5G26920,9
Nonsupp,GO:0006972,hyperosmotic response,16/603,250/20876,0.002607665634019473,0.015575895265567926,0.01263249452586683,AT5G12030/AT1G32230/AT2G46680/AT1G27730/AT1G05680/AT4G18950/AT4G27410/AT1G28480/AT5G67340/AT5G54490/AT5G62350/AT1G01560/AT5G05730/AT3G22890/AT1G66200/AT3G23250,16
Nonsupp,GO:0009733,response to auxin,23/603,424/20876,0.0030517071803071814,0.018130730894766196,0.014704538960556979,AT1G32230/AT1G18570/AT1G27730/AT1G27740/AT5G54500/AT4G18950/AT1G28130/AT4G31320/AT5G19140/AT4G27410/AT1G28480/AT4G37390/AT5G01490/AT5G54490/AT3G59900/AT4G11280/AT1G01560/AT3G62680/AT1G21410/AT1G78990/AT5G05730/AT3G23250/AT4G34800,23
Nonsupp,GO:0009682,induced systemic resistance,4/603,22/20876,0.003331419030450022,0.019583103401216793,0.015882454414175545,AT4G39950/AT1G18570/AT3G56400/AT5G57220,4
Nonsupp,GO:0055081,anion homeostasis,4/603,22/20876,0.003331419030450022,0.019583103401216793,0.015882454414175545,AT3G47420/AT3G17790/AT4G25220/AT1G30560,4
Nonsupp,GO:0048527,lateral root development,10/603,126/20876,0.0036111459665833395,0.021115700888811,0.017125434611608526,AT1G32230/AT1G12040/AT1G21210/AT5G43520/AT1G49860/AT1G25220/AT5G13080/AT3G62680/AT1G21410/AT5G05730,10
Nonsupp,GO:0009309,amine biosynthetic process,5/603,37/20876,0.004013549802708315,0.023103905859113667,0.018737925449240894,AT2G04400/AT5G17990/AT1G25220/AT5G05730/AT3G54640,5
Nonsupp,GO:0009646,response to absence of light,5/603,37/20876,0.004013549802708315,0.023103905859113667,0.018737925449240894,AT4G14365/AT1G09070/AT2G41100/AT2G26560/AT4G33050,5
Nonsupp,GO:0042401,cellular biogenic amine biosynthetic process,5/603,37/20876,0.004013549802708315,0.023103905859113667,0.018737925449240894,AT2G04400/AT5G17990/AT1G25220/AT5G05730/AT3G54640,5
Nonsupp,GO:0010150,leaf senescence,7/603,72/20876,0.0047120324461082915,0.026846502808340063,0.021773278131544924,AT3G56400/AT2G38860/AT3G52430/AT2G39200/AT1G76680/AT4G01250/AT1G11190,7
Nonsupp,GO:0090693,plant organ senescence,7/603,72/20876,0.0047120324461082915,0.026846502808340063,0.021773278131544924,AT3G56400/AT2G38860/AT3G52430/AT2G39200/AT1G76680/AT4G01250/AT1G11190,7
Nonsupp,GO:0016036,cellular response to phosphate starvation,10/603,133/20876,0.005293605499494324,0.030006100560909153,0.024335801866633415,AT5G43350/AT5G01220/AT3G17790/AT5G54730/AT2G03260/AT4G25350/AT5G13080/AT4G02380/AT1G02310/AT2G34500,10
Nonsupp,GO:0046686,response to cadmium ion,24/603,470/20876,0.005327863882857779,0.030046988699771533,0.02436896331138797,AT1G32230/AT4G21680/AT3G09440/AT3G53230/AT5G54500/AT4G02520/AT1G02920/AT5G53460/AT4G14030/AT2G37760/AT1G63940/AT2G26560/AT1G02930/AT3G12580/AT5G62350/AT3G22890/AT1G76680/AT3G25230/AT1G66200/AT5G09590/AT3G23250/AT1G75280/AT1G36370/AT5G16970,24
Nonsupp,GO:0006817,phosphate ion transport,4/603,26/20876,0.0062157444332016105,0.034877232652964586,0.028286428680598504,AT5G43350/AT2G03260/AT4G25350/AT1G76430,4
Nonsupp,GO:0048528,post-embryonic root development,10/603,138/20876,0.006831467529918851,0.038139499626833384,0.03093222007728398,AT1G32230/AT1G12040/AT1G21210/AT5G43520/AT1G49860/AT1G25220/AT5G13080/AT3G62680/AT1G21410/AT5G05730,10
