Mock_Flg22_vs_Mock,HKSynCom33_Flg22_vs_HKSynCom33,HKSynCom35_Flg22_vs_HKSynCom35,SynCom33_Flg22_vs_SynCom33,SynCom35_Flg22_vs_SynCom35,HKSynCom33_vs_Mock,HKSynCom35_vs_Mock,SynCom33_vs_Mock,SynCom35_vs_Mock,SynCom33_vs_SynCom35,HKSynCom33_vs_HKSynCom35,HKSynCom33_Flg22_vs_Mock,HKSynCom35_Flg22_vs_Mock,SynCom33_Flg22_vs_Mock,SynCom35_Flg22_vs_Mock,SynCom33_Flg22_vs_SynCom35_Flg22,HKSynCom33_Flg22_vs_HKSynCom35_Flg22,HKSynCom33_Flg22_vs_Mock_Flg22,HKSynCom35_Flg22_vs_Mock_Flg22,SynCom33_Flg22_vs_Mock_Flg22,SynCom35_Flg22_vs_Mock_Flg22,SynCom33_vs_HKSynCom33,SynCom35_vs_HKSynCom35,category,term,size
0,0,0,0,0,0,0,0,9.185960709873761,0,0,0,0,0,9.1437731297874425,0,0,0,0,0,10.373989730699709,0,5.793473162889923,GO:0006799,polyphosphate biosynthetic process,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4.37105817021671,0,0,0,0,0,0,0,6.146429220599187,0,GO:0006807,nitrogen compound metabolic process,34
0,0,0,0,0,0,0,8.27409939529665,0,0,0,0,0,7.823827233045192,0,0,0,0,0,0,0,5.766947692846837,0,GO:0006813,potassium ion transport,50
0,0,0,0,0,0,0,0,4.4389062190026625,0,0,0,0,0,4.490190934539509,0,0,0,0,0,0,0,0,GO:0006821,chloride transport,12
0,0,0,0,0,0,0,4.343597831395111,0,0,0,0,0,0,0,0,0,0,0,0,0,4.640764007138982,0,GO:0006824,cobalt ion transport,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81983956330714,0,0,0,0,0,0,GO:0006833,water transport,28
0,0,0,0,0,0,0,6.409313527955941,6.707939880879936,0,0,0,0,0,4.351475233915927,0,0,0,0,0,0,6.745569357729296,6.585179239319077,GO:0006835,dicarboxylic acid transport,2
0,0,0,4.367577125260689,0,0,0,0,4.397824287885544,0,0,0,0,4.536656505299204,6.958360529561186,0,0,0,0,0,9.335747223372529,0,10.15162294010417,GO:0006844,acyl carnitine transport,1
0,0,0,0,0,0,0,0,7.212728251207605,0,0,0,4.370371254736891,7.0602532056104925,0,0,0,0,0,0,4.639837322922338,0,0,GO:0006878,cellular copper ion homeostasis,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26679908625235,0,0,GO:0006891,intra-Golgi vesicle-mediated transport,70
0,0,0,0,0,0,0,0,0,0,0,0,0,5.310434251443632,0,5.233267118995552,0,0,0,0,0,0,0,GO:0006904,vesicle docking involved in exocytosis,40
0,0,0,5.016463061855433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0006913,nucleocytoplasmic transport,26
0,5.25477143037445,0,0,0,0,0,0,4.632465161024115,0,0,0,0,8.031310764957876,4.688032846044139,0,0,0,0,5.986015445153927,0,0,0,GO:0006974,cellular response to DNA damage stimulus,69
0,0,0,0,0,0,0,6.081388250945043,0,0,0,0,0,0,0,0,0,0,0,5.940301682931333,0,0,0,GO:0006983,ER overload response,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84988640236828,0,0,0,0,0,0,0,GO:0006986,response to unfolded protein,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.252030463616666,0,0,0,0,0,4.615770961372793,0,GO:0006990,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.703799926021286,0,0,0,0,0,0,0,GO:0006995,cellular response to nitrogen starvation,51
0,0,0,0,0,0,0,0,8.420632924605464,0,0,0,0,5.8836264556091065,6.055571163791388,0,0,0,0,0,6.919676267276018,0,5.890995079472059,GO:0007004,telomere maintenance via telomerase,14
0,0,0,0,0,0,0,0,0,4.8746845575043105,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0007017,microtubule-based process,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.162779189281968,0,0,0,0,0,0,GO:0007050,cell cycle arrest,12
0,0,0,0,0,0,0,4.689782616391791,12.54640044500801,0,0,0,0,12.419331843612872,9.135670337012767,0,0,0,0,4.5173092540218365,18.245145237916415,4.9506292168471475,16.246440963550704,GO:0007051,spindle organization,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4.636682532521165,0,7.5999283777837165,0,0,0,0,0,0,0,GO:0007052,mitotic spindle organization,15
0,0,0,0,0,0,0,12.623285840420701,6.400859386086174,0,0,0,0,6.417229777529475,6.50253434329893,0,0,0,0,8.386564185113057,7.320398097779695,8.710209374216031,6.256176873463983,GO:0007060,male meiosis chromosome segregation,1
0,0,0,0,0,0,0,0,4.591079534392698,0,0,0,0,0,0,0,0,0,0,0,0,0,6.234384705492537,GO:0007064,mitotic sister chromatid cohesion,18
0,0,4.342725944961066,0,0,0,0,0,0,0,0,0,0,0,0,8.047226907765207,0,0,0,0,0,0,0,GO:0007093,mitotic cell cycle checkpoint,4
0,0,0,0,0,0,0,5.603832654027048,0,10.736708655217667,0,0,0,0,0,0,0,0,0,0,4.597457870579073,5.87967632966871,0,GO:0007094,mitotic spindle assembly checkpoint,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91968815028401,0,0,0,0,0,6.36260796442251,0,GO:0007097,nuclear migration,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.521861015353831,0,5.96330203979374,GO:0007130,synaptonemal complex assembly,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.009694127064278,0,0,0,GO:0007155,cell adhesion,17
0,0,0,9.381328896022774,0,0,0,0,9.716120573314624,0,0,0,0,9.739887002047407,9.902423080869262,0,0,0,0,0,0,0,9.673259967502611,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,16
0,0,0,0,0,0,0,0,4.364550880663423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0007264,small GTPase mediated signal transduction,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.126541042238502,0,0,GO:0007389,pattern specification process,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.675774191039225,0,0,0,GO:0007568,aging,76
0,0,0,0,0,0,0,0,4.4667208889255665,0,0,0,0,0,4.565958188997212,0,0,0,0,0,0,0,4.471372377522946,GO:0007623,circadian rhythm,149
0,0,0,0,0,0,0,0,0,0,0,5.427826519480714,0,0,0,0,0,0,0,0,0,0,0,GO:0008053,mitochondrial fusion,3
0,0,0,0,0,0,0,5.191000881772999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0008202,steroid metabolic process,30
0,0,0,0,0,0,0,0,0,8.640634863788696,0,0,0,0,0,0,0,0,0,0,4.41691147047391,0,0,GO:0008216,spermidine metabolic process,3
0,0,4.628998320026618,0,0,0,0,0,4.626611308390939,0,0,0,0,0,4.675243653407018,0,0,0,0,0,0,0,4.567506425185787,GO:0008272,sulfate transport,15
0,0,0,0,0,0,0,0,0,9.379072413949661,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0008295,spermidine biosynthetic process,13
0,0,5.2036089928807465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0008361,regulation of cell size,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666482922368626,0,0,0,0,0,0,0,GO:0009061,anaerobic respiration,10
0,0,0,0,0,0,0,0,0,4.722358814015601,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009069,serine family amino acid metabolic process,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.802283278943848,0,0,GO:0009088,threonine biosynthetic process,14
0,0,0,0,0,0,0,6.755817519297631,5.168617541031111,0,0,0,4.776744547424074,5.196404992572318,5.281516711553815,0,0,0,0,0,0,0,0,GO:0009099,valine biosynthetic process,15
0,0,0,0,0,0,0,6.213082619118618,4.733210720435424,0,0,0,4.614268898291444,4.75519831974272,4.823889313960124,0,0,0,0,0,0,0,0,GO:0009113,purine nucleobase biosynthetic process,4
0,0,0,0,0,0,0,0,0,0,0,0,0,4.752591032224566,0,7.434522531900367,0,0,0,0,0,0,0,GO:0009152,purine ribonucleotide biosynthetic process,6
0,0,4.833065668785327,0,0,0,0,0,9.138791788222845,0,0,0,4.811983240941597,0,9.311297618291817,0,0,0,0,0,0,0,0,GO:0009157,deoxyribonucleoside monophosphate biosynthetic process,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.208972484929917,GO:0009165,nucleotide biosynthetic process,9
0,0,0,0,0,0,0,0,0,0,0,5.0739158552608865,4.747286335607468,0,0,0,0,0,0,0,0,0,0,GO:0009173,pyrimidine ribonucleoside monophosphate metabolic process,2
0,0,0,0,0,0,0,0,0,7.532082932442513,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009304,tRNA transcription,2
0,0,0,0,0,0,0,0,0,0,0,0,0,5.102930864554918,0,0,0,0,0,0,0,0,0,GO:0009399,nitrogen fixation,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1233507472017354,0,0,0,0,0,0,GO:0009405,pathogenesis,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.645854380695012,0,5.018310450804313,GO:0009555,pollen development,244
0,0,0,4.743648341952594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009624,response to nematode,101
0,0,0,0,0,0,0,0,0,18.717627834115863,0,0,0,9.312486313014853,0,19.823594662789375,0,0,0,4.658045890252555,0,0,0,GO:0009646,response to absence of light,60
0,0,4.431784925675781,0,0,0,0,0,0,0,0,0,4.375391754892032,0,0,0,0,0,0,0,0,0,0,GO:0009648,photoperiodism,14
0,0,4.431784925675781,0,0,0,0,0,0,0,0,0,4.375391754892032,0,0,0,0,0,0,0,0,0,0,GO:0009649,entrainment of circadian clock,19
0,0,0,0,0,0,0,0,0,0,0,0,0,4.549460186883812,0,0,0,0,0,0,0,7.882339368005682,0,GO:0009661,chromoplast organization,2
0,0,0,0,0,0,0,0,0,9.118313923599171,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009662,etioplast organization,3
0,0,0,0,0,0,0,0,0,6.6244967698194825,0,0,0,0,0,9.719754025435353,0,0,0,0,0,0,0,GO:0009663,plasmodesma organization,4
0,23.852925651343455,15.761202549736753,16.354551217990036,0,0,0,0,0,0,0,16.437000891439123,10.765488131385183,7.222376840920445,0,0,0,0,0,0,0,0,0,GO:0009664,plant-type cell wall organization,66
0,0,5.806489696238243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009684,indoleacetic acid biosynthetic process,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.139843494991349,0,0,0,GO:0009696,salicylic acid metabolic process,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5591111751873035,0,0,0,0,0,0,0,GO:0009698,phenylpropanoid metabolic process,24
0,0,0,0,0,0,0,0,0,0,0,0,0,6.68152262268749,0,0,0,0,0,0,4.883802242369321,0,6.535472035984154,GO:0009715,chalcone biosynthetic process,1
0,0,0,0,0,0,0,8.568035006204635,0,0,0,0,0,4.376296569950397,0,0,0,0,0,6.142356830986751,0,7.192224116991179,0,GO:0009734,auxin-activated signaling pathway,218
0,0,0,0,0,0,0,0,6.007809929964975,0,0,0,0,0,6.021114005335451,0,0,0,0,0,7.085697744004226,0,5.776245953627998,GO:0009736,cytokinin-activated signaling pathway,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.390684948521182,0,0,0,GO:0009737,response to abscisic acid,549
0,4.8289682442067425,0,4.5371523946638606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.492769130223237,0,0,GO:0009740,gibberellic acid mediated signaling pathway,62
0,0,0,5.231018790074756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009742,brassinosteroid mediated signaling pathway,99
0,0,4.416070177564616,0,0,0,0,0,4.328596389501303,0,0,0,4.323122677419139,0,0,0,0,0,0,0,0,0,0,GO:0009805,coumarin biosynthetic process,5
0,0,0,0,0,0,0,0,0,4.739856770569013,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009814,"defense response, incompatible interaction",38
0,0,0,0,0,0,0,0,12.153462705345747,0,0,0,0,0,10.098460411142742,0,0,0,0,0,9.48137565593818,0,7.321193600235895,GO:0009820,alkaloid metabolic process,2
0,0,0,0,0,0,0,0,0,15.140412353378098,0,0,0,0,0,6.811364593292627,0,0,0,0,0,0,0,GO:0009833,plant-type primary cell wall biogenesis,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.051534039632754,0,5.3954218731999575,GO:0009850,auxin metabolic process,21
0,0,0,0,0,0,0,0,0,0,0,0,5.305434448517835,0,0,0,0,0,0,0,0,0,0,GO:0009903,chloroplast avoidance movement,27
0,0,0,0,0,0,0,11.169834130391783,5.059205266390979,0,0,0,0,8.591754091666235,0,0,0,0,0,10.768234350770728,5.663217510441168,6.928967380715892,0,GO:0009904,chloroplast accumulation movement,25
0,0,0,0,0,0,0,0,5.561253979021715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009913,epidermal cell differentiation,8
0,0,0,0,0,0,0,0,6.337702688196165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009915,phloem sucrose loading,4
0,0,0,5.244697707521212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0009938,negative regulation of gibberellic acid mediated signaling pathway,16
0,0,0,0,0,0,0,0,0,7.603397243462292,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010020,chloroplast fission,27
0,0,0,0,0,0,0,0,0,8.963681470583538,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010024,phytochromobilin biosynthetic process,6
0,0,0,0,0,0,0,0,0,0,0,0,4.442367529540913,0,0,0,0,0,0,0,0,0,0,GO:0010025,wax biosynthetic process,29
0,0,0,0,0,0,0,0,7.650210918661415,0,0,0,0,0,6.747091424044513,0,0,0,0,4.412485611479114,12.382950832351383,0,7.394232165725598,GO:0010028,xanthophyll cycle,3
0,0,0,0,0,0,0,0,0,8.196669711245393,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010039,response to iron ion,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772719416303446,8.328025656030034,GO:0010047,fruit dehiscence,11
0,0,0,0,0,0,0,10.437810245817946,0,16.150173281955805,0,0,0,4.799002234457574,0,12.459214930377081,0,0,0,0,0,10.944059065549146,0,GO:0010063,positive regulation of trichoblast fate specification,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460227261981134,0,0,0,0,0,0,0,GO:0010077,maintenance of inflorescence meristem identity,7
0,4.5902434479266505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010093,specification of floral organ identity,10
0,0,0,0,0,0,0,6.59336561389567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.841503338537723,GO:0010094,specification of carpel identity,1
0,0,0,0,0,0,0,0,0,5.3923351607507275,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010099,regulation of photomorphogenesis,22
0,0,0,0,0,0,0,0,0,0,0,0,0,5.455708341718777,0,0,0,0,0,0,0,0,0,GO:0010112,regulation of systemic acquired resistance,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.421985698730335,0,0,0,0,0,0,GO:0010116,positive regulation of abscisic acid biosynthetic process,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.318125434259711,0,GO:0010192,mucilage biosynthetic process,15
0,0,0,0,0,0,0,0,5.561253979021715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010196,nonphotochemical quenching,10
0,0,0,0,0,0,0,0,0,0,0,5.880053731913638,0,0,0,0,0,0,0,0,0,0,0,GO:0010197,polar nucleus fusion,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792152452878406,0,0,0,0,0,GO:0010198,synergid death,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.922147051080929,0,0,0,0,0,0,7.785304692243349,0,GO:0010216,maintenance of DNA methylation,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.590722354666322,0,0,0,0,0,0,0,GO:0010223,secondary shoot formation,13
0,0,0,0,0,0,0,4.5332064093083355,5.6777889206759005,18.399739855051607,0,0,0,0,5.782206041668963,5.4206255510390875,0,0,0,0,0,0,0,GO:0010235,guard mother cell cytokinesis,6
0,0,0,0,0,0,0,0,4.652011920949191,0,0,0,0,0,4.777655503991008,0,0,0,0,0,0,0,0,GO:0010256,endomembrane system organization,13
0,0,0,4.862137364243377,0,0,0,0,5.253817238565831,0,0,0,0,0,5.2668114814881255,0,0,0,0,0,5.855416343833188,0,0,GO:0010262,somatic embryogenesis,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.358189755147079,0,0,GO:0010265,SCF complex assembly,5
0,0,0,0,0,0,0,0,0,0,0,5.9074853684913595,0,0,0,0,0,0,0,0,0,0,0,GO:0010272,response to silver ion,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.704273160115942,0,GO:0010299,detoxification of cobalt ion,1
0,0,0,0,0,0,0,5.8270126457826095,7.578092095866071,0,0,0,0,0,4.38540598300668,0,0,0,0,0,0,0,0,GO:0010305,leaf vascular tissue pattern formation,40
0,0,0,0,0,0,0,5.118761481379807,0,0,0,0,0,0,0,0,8.787256068161499,0,0,0,0,0,0,GO:0010312,detoxification of zinc ion,1
0,0,0,4.854002493166535,0,0,0,0,0,0,0,0,0,0,0,8.87054438777067,0,0,0,0,0,0,0,GO:0010321,regulation of vegetative phase change,4
0,0,0,0,0,0,0,0,0,4.444197872756606,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010332,response to gamma radiation,18
0,0,0,0,0,0,0,6.602055638553522,4.4780253805118715,0,0,0,0,12.584152796952825,6.993212889443877,0,0,0,0,0,0,0,0,GO:0010364,regulation of ethylene biosynthetic process,4
0,0,0,4.801995810312969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010375,stomatal complex patterning,11
0,0,0,0,0,0,0,0,15.028353818526693,0,0,0,8.418678273123678,11.257887859134213,11.551638853391431,0,0,0,0,14.809885877725604,16.80632096603069,0,8.021395650445541,GO:0010387,COP9 signalosome assembly,9
0,0,0,0,0,0,0,0,5.614182375556597,0,0,0,0,8.646469063460964,0,0,0,0,0,4.374763804906029,0,0,0,GO:0010389,regulation of G2/M transition of mitotic cell cycle,8
0,0,0,5.0405109559826125,0,0,0,4.716546484362353,13.728780670124149,0,0,8.905225145228009,8.294410702449733,13.647071383328303,14.07471612075018,0,0,0,0,6.502288452632683,16.371306953106828,0,13.549572241378547,GO:0010390,histone monoubiquitination,4
0,0,0,0,0,0,0,0,5.681275390734131,0,0,0,0,5.661111783372669,5.827662686324107,0,0,0,0,0,0,0,5.6285921799248495,GO:0010392,galactoglucomannan metabolic process,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6002168419616885,0,0,0,0,0,0,0,GO:0010417,glucuronoxylan biosynthetic process,14
0,0,0,0,0,0,0,8.95470215640515,8.723529625337093,0,0,0,0,6.132620858392956,8.949258888241161,0,0,0,0,0,4.599018685147173,0,0,GO:0010423,negative regulation of brassinosteroid biosynthetic process,1
0,0,4.702754144008892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010438,cellular response to sulfur starvation,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.041501072113372,0,0,0,0,0,0,GO:0010440,stomatal lineage progression,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.681109791279615,GO:0010442,guard cell morphogenesis,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.023765580769548,GO:0010495,long-distance posttranscriptional gene silencing,3
0,0,0,0,0,0,0,0,0,0,0,0,0,6.563123797692616,0,0,0,0,0,0,0,0,0,GO:0010501,RNA secondary structure unwinding,3
0,6.654155823657361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010529,negative regulation of transposition,1
0,0,0,0,0,0,0,0,0,0,0,4.504352919370002,0,10.182379489339214,0,0,0,0,0,0,0,0,0,GO:0010569,regulation of double-strand break repair via homologous recombination,5
0,0,0,5.035475314161449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010582,floral meristem determinacy,12
0,0,0,4.795644324527425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.583123259917821,0,0,GO:0010585,glutamine secretion,1
0,0,0,0,0,0,0,12.540017532476975,0,10.06626902031009,0,0,0,9.276789565314697,0,0,0,0,0,4.706152184393361,0,13.09444943360768,0,GO:0010588,cotyledon vascular tissue pattern formation,15
0,0,0,0,0,0,0,0,0,0,0,0,5.382901970435496,0,0,0,0,0,0,0,0,0,0,GO:0010589,leaf proximal/distal pattern formation,5
0,4.404706473847318,0,0,0,0,0,4.451351189226966,0,0,0,0,0,0,5.556213206551367,5.479832174060023,0,0,0,0,0,4.70008612210953,0,GO:0010601,positive regulation of auxin biosynthetic process,5
0,0,0,0,0,0,0,0,0,0,0,0,4.393974527637033,0,0,0,0,0,0,0,0,0,0,GO:0010603,regulation of cytoplasmic mRNA processing body assembly,7
0,0,0,0,0,0,0,0,0,0,0,0,0,10.160085220359889,0,11.904193932458009,0,0,0,0,0,0,0,GO:0010606,positive regulation of cytoplasmic mRNA processing body assembly,1
0,0,0,0,0,0,0,9.901423664993944,11.620500256784185,0,0,0,4.461953357834126,0,11.750002014111828,0,0,0,0,0,8.596845884412389,6.009007688904224,0,GO:0010731,protein glutathionylation,6
0,0,0,0,0,0,0,0,0,0,0,0,0,5.503292306286864,5.6324117356140215,0,0,0,0,0,0,0,0,GO:0010951,negative regulation of endopeptidase activity,3
0,0,0,0,0,0,0,0,0,7.245784881226021,0,0,0,0,0,0,0,0,0,0,0,0,5.269071601909991,GO:0015670,carbon dioxide transport,2
0,0,0,0,0,0,0,5.705684393571666,7.390022920119767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015675,nickel cation transport,6
0,0,0,0,0,0,0,0,0,0,0,5.9074853684913595,0,0,0,0,0,0,0,0,0,0,0,GO:0015717,triose phosphate transport,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.878969211187611,0,0,GO:0015720,allantoin transport,8
0,0,0,0,0,0,0,0,0,0,0,0,0,5.83312779675569,0,5.665086855059203,0,0,0,0,0,0,0,GO:0015742,alpha-ketoglutarate transport,2
0,0,0,0,0,0,0,4.325842482692764,6.162584028975068,0,0,0,0,0,6.401271144370784,0,0,0,0,6.633708890426988,7.4364774556400075,0,8.409353192668286,GO:0015774,polysaccharide transport,3
0,0,0,0,0,0,0,6.508444133414757,4.958939629414859,0,0,4.946337894617136,4.6700401924499335,5.002378763033571,5.074243326685956,0,0,0,0,0,0,0,4.981627290586369,GO:0015783,GDP-fucose transmembrane transport,7
0,0,0,0,0,0,0,0,0,8.54421699108167,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015786,UDP-glucose transmembrane transport,6
0,0,0,0,0,0,0,0,0,0,0,0,0,12.426757621363105,6.667354959219648,0,0,0,0,9.203511775427062,4.825015925275021,0,0,GO:0015805,S-adenosyl-L-methionine transport,2
0,0,0,4.470119298146351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015810,aspartate transmembrane transport,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.686977904795583,0,0,0,0,0,0,0,GO:0015813,L-glutamate transmembrane transport,1
0,0,0,0,0,0,0,0,0,6.115947900983857,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015846,polyamine transport,7
0,0,0,0,0,0,0,0,0,9.093820491739637,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015864,pyrimidine nucleoside transport,2
0,0,0,0,0,0,0,0,0,6.968295724544488,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015867,ATP transport,7
0,0,0,4.695176636237856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015886,heme transport,5
0,4.7499738278891,0,0,0,0,0,0,0,0,0,4.478362252578969,0,10.746905326909255,0,0,0,0,0,5.3823953682917,0,0,0,GO:0015887,pantothenate transmembrane transport,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.669953844772117,GO:0015904,tetracycline transport,7
0,0,0,0,0,0,0,12.262128273782404,9.283986191688275,0,0,0,0,5.983544774048266,9.378261453038652,0,0,0,0,8.00266380255726,6.95867903591612,8.75408422224603,5.9777664785937565,GO:0015914,phospholipid transport,16
0,0,0,0,0,0,0,0,0,6.90849721829291,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015916,fatty-acyl-CoA transport,2
0,0,0,0,0,0,0,0,7.538895944103721,0,0,0,6.630226532935872,7.5588831359799755,5.373418608324202,0,0,0,0,0,0,0,10.114241807905938,GO:0015936,coenzyme A metabolic process,2
0,0,0,0,0,0,0,6.7386855824849246,5.183068061124587,0,0,0,0,5.215418157080077,0,0,0,0,0,6.627775428043272,5.766790054624651,11.864469473479964,5.173848939706563,GO:0015940,pantothenate biosynthetic process,3
0,0,0,0,0,0,0,0,5.000744361365,0,0,0,0,0,8.098895456167499,0,0,0,0,0,5.805631658807571,0,5.023188063759876,GO:0015969,guanosine tetraphosphate metabolic process,2
0,0,0,0,0,0,0,0,0,4.452190970563286,0,0,0,0,0,0,0,0,0,0,4.791195410115719,0,5.105467763209769,GO:0015970,guanosine tetraphosphate biosynthetic process,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9305656591247775,0,0,GO:0015976,carbon utilization,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.038589365649963,GO:0015979,photosynthesis,118
0,0,4.611593958894674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0015990,electron transport coupled proton transport,5
0,0,0,0,0,0,0,0,0,0,0,0,0,4.415769396968899,0,0,0,0,0,0,0,0,0,GO:0016114,terpenoid biosynthetic process,15
0,0,0,0,0,0,0,0,0,7.089819539383739,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0016118,carotenoid catabolic process,1
0,0,0,0,0,0,0,0,0,7.364498127879065,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0016120,carotene biosynthetic process,12
0,0,0,0,0,0,0,6.812672451436415,7.247962218438319,0,0,0,0,10.265386628150022,10.473058482031375,0,0,0,0,9.969755671467718,8.343300886313983,7.2178537521344985,10.229457791866116,GO:0016125,sterol metabolic process,48
0,5.6724991027556415,4.896895294726918,0,0,0,0,0,0,0,0,5.0956776499532195,4.9605173039055295,0,0,0,0,0,0,0,0,0,0,GO:0016320,endoplasmic reticulum membrane fusion,3
0,0,0,0,0,0,0,0,4.8859825836810336,0,0,0,0,0,5.006185969047951,0,0,0,0,0,5.464359352867388,0,4.884384717163967,GO:0016477,cell migration,17
